split,engine_id,cycle,label,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,logvar_0,logvar_1,logvar_2,logvar_3,logvar_4,logvar_5,logvar_6,logvar_7,logvar_8,logvar_9,logvar_10,logvar_11,logvar_12,logvar_13,logvar_14,logvar_15,logvar_16,logvar_17,logvar_18,logvar_19,logvar_20,logvar_21,logvar_22,logvar_23,logvar_24,logvar_25,logvar_26,logvar_27,logvar_28,logvar_29,logvar_30,logvar_31,logvar_32,logvar_33,logvar_34,logvar_35,logvar_36,logvar_37,logvar_38,logvar_39,logvar_40,logvar_41,logvar_42,logvar_43,logvar_44,logvar_45,logvar_46,logvar_47,logvar_48,logvar_49,logvar_50,logvar_51,logvar_52,logvar_53,logvar_54,logvar_55,logvar_56,logvar_57,logvar_58,logvar_59,logvar_60,logvar_61,logvar_62,logvar_63,attention_mean
train,9,81,normal,0.092314094,-0.08380373,0.026337963,-0.17659244,-0.12595105,0.11172555,-0.19795777,-0.14529271,-0.074516244,0.025102789,0.14520745,-0.20838901,-0.08437363,-0.17313859,0.23718542,-0.16345046,-0.048175905,-0.06691407,-0.11184792,-0.050453853,0.13735823,-0.016616618,-0.009682782,-0.14870085,-0.11220439,0.3182114,-0.07400667,-0.033796564,0.051497754,0.01901231,-0.19478564,-0.09075186,0.16001321,0.13813126,-0.14839256,-0.036774736,-0.028300587,-0.009188034,-0.24123767,0.023686172,-0.23575479,0.05133101,0.07002459,-0.081305005,0.019752651,-0.034650847,-0.024270728,0.13096046,0.022863727,-0.021556113,-0.11706548,-0.064183615,0.075774096,0.047152035,-0.14846878,0.064389914,0.18214954,0.14252491,-0.18628031,-0.10497051,0.12344431,-0.07305503,-0.15219322,-0.048264436,-0.11973204,0.07315243,0.005209483,-0.05897588,0.084906995,-0.032663185,-0.026378334,0.015799727,-0.07119612,-0.14818373,-0.10941217,-0.21380568,0.062751636,0.08321985,0.1677384,0.056994706,-0.07775769,-0.21158613,-0.005385015,-0.08212951,-0.0905814,0.20015329,-0.054782026,0.038109392,0.033716235,-0.0135049205,0.070953876,-0.09305069,-0.098486066,-0.1910195,0.071917534,-0.053352464,0.026589822,-0.02748669,0.01568173,0.04647071,-0.074787125,0.01243984,0.11031592,0.14693183,0.24601975,-0.059403665,0.19458666,0.13447815,0.035258263,-0.09149913,-0.095697194,-0.031748883,-0.13147563,0.027374323,-0.023480147,-0.060127877,-0.179798,0.050192848,-0.13365337,-0.032499783,-0.034296647,0.13416472,0.05630383,-0.025396742,0.005722192,0.03497593,0.094536796,0.13286626,0.02
train,9,82,normal,0.0924705,-0.08387031,0.026389759,-0.17634624,-0.12594825,0.11176743,-0.19772759,-0.14548734,-0.07466317,0.025175221,0.14517659,-0.20838344,-0.084424056,-0.17334354,0.23707601,-0.16344295,-0.048173014,-0.066762805,-0.111751676,-0.05071979,0.13752404,-0.016524184,-0.009776942,-0.14877588,-0.112395495,0.31807908,-0.07391824,-0.033883195,0.05149996,0.019158062,-0.19480371,-0.090687394,0.15998992,0.13824771,-0.14825162,-0.036678314,-0.028217768,-0.009032205,-0.24134973,0.023615664,-0.2356709,0.051330034,0.06990359,-0.08112767,0.019861648,-0.0347431,-0.02423536,0.13087487,0.022984203,-0.021692187,-0.11693881,-0.064106315,0.07581309,0.047099583,-0.1482957,0.064320825,0.18217793,0.14247814,-0.18628654,-0.104863204,0.123490006,-0.07288567,-0.15224472,-0.047991943,-0.119647935,0.07307797,0.0051383153,-0.058811218,0.085147634,-0.03257941,-0.02629894,0.015718017,-0.070950784,-0.14828613,-0.109472275,-0.21379015,0.062563226,0.0834605,0.16772026,0.056805417,-0.0778984,-0.21184705,-0.005543139,-0.082078844,-0.090734996,0.20024797,-0.054634877,0.038134184,0.033880208,-0.013656734,0.070983335,-0.093132526,-0.09833403,-0.1911495,0.07173696,-0.05339994,0.026672576,-0.027418641,0.015711201,0.0464056,-0.074649945,0.012485765,0.11044598,0.14670175,0.24612576,-0.059283927,0.19450384,0.13431658,0.035152026,-0.091390066,-0.09555212,-0.031679608,-0.13159487,0.027301293,-0.023623638,-0.05995071,-0.17974593,0.049970258,-0.1336639,-0.032615855,-0.034205746,0.13419431,0.056508243,-0.025257537,0.0057601877,0.035266258,0.09456171,0.1330038,0.020000003
train,9,83,normal,0.092305645,-0.08380436,0.026327174,-0.17660856,-0.12595853,0.11171864,-0.19797228,-0.14528275,-0.074508086,0.025096245,0.14520678,-0.2083893,-0.08436497,-0.17313102,0.23719114,-0.16345736,-0.048171617,-0.06691737,-0.11185916,-0.050446693,0.1373444,-0.016617488,-0.009674042,-0.14869742,-0.11218846,0.31821594,-0.07401894,-0.033794306,0.051494665,0.019002568,-0.19477923,-0.09075104,0.16002011,0.13811456,-0.14839143,-0.0367759,-0.02831309,-0.00919573,-0.2412288,0.023696728,-0.23576647,0.051327135,0.07002904,-0.08132379,0.019743871,-0.034638196,-0.024267465,0.1309673,0.022855263,-0.021550395,-0.11707126,-0.0641879,0.07576965,0.047150083,-0.14848348,0.06439592,0.18214998,0.14252818,-0.18627146,-0.104976915,0.12344421,-0.07307001,-0.15219042,-0.048283238,-0.119739726,0.07316519,0.0052185506,-0.058984395,0.08489461,-0.032672733,-0.02638103,0.015798178,-0.0712093,-0.14817378,-0.10940775,-0.21381378,0.06276065,0.08320566,0.16774902,0.057008177,-0.07774075,-0.21157098,-0.005378049,-0.0821373,-0.09057286,0.20015168,-0.054790396,0.038102783,0.033704765,-0.013486542,0.07095596,-0.09304404,-0.09850012,-0.19100592,0.07193279,-0.053346258,0.026592012,-0.02749395,0.015683264,0.046470463,-0.07479881,0.012435712,0.1103024,0.14694215,0.24601212,-0.059419736,0.1945953,0.13449588,0.035256214,-0.091505304,-0.09570751,-0.031759847,-0.13146594,0.027378809,-0.023475215,-0.0601473,-0.17979562,0.050209273,-0.13365474,-0.032498583,-0.03430387,0.13417077,0.05629078,-0.025402851,0.0057162154,0.034962483,0.09453893,0.13285384,0.02
train,9,84,normal,0.09231946,-0.083799474,0.026351772,-0.176579,-0.12594017,0.11173329,-0.19794504,-0.14530125,-0.074520186,0.025107924,0.14520943,-0.20838387,-0.08438436,-0.17314222,0.2371802,-0.16344008,-0.04817919,-0.06691937,-0.111837834,-0.050451037,0.13737199,-0.01662442,-0.009688556,-0.14869659,-0.11221552,0.31821057,-0.07399064,-0.03379277,0.051505994,0.01902026,-0.1947931,-0.09075856,0.15999448,0.13815275,-0.1484049,-0.03678101,-0.02828821,-0.009178527,-0.24124034,0.02367235,-0.23573923,0.05133773,0.07001781,-0.0812863,0.019756177,-0.034665443,-0.024274688,0.13095468,0.02286717,-0.021554267,-0.11706207,-0.06418726,0.07577637,0.047158726,-0.1484577,0.06437834,0.18215276,0.1425195,-0.18629435,-0.10496072,0.123445235,-0.07304003,-0.15219721,-0.04824656,-0.11972524,0.07313826,0.0051976666,-0.058971174,0.08490963,-0.032657783,-0.026380673,0.0158015,-0.071188085,-0.1481925,-0.10940865,-0.21379206,0.062747255,0.08322877,0.16772217,0.056980684,-0.07777689,-0.21159966,-0.0053825974,-0.08212083,-0.090581775,0.2001476,-0.05477945,0.03811786,0.033728063,-0.013522547,0.07095328,-0.093055,-0.09846598,-0.19103548,0.07190259,-0.053360015,0.026580978,-0.027477179,0.015675144,0.046474665,-0.07477549,0.012444429,0.11032669,0.14692733,0.24602115,-0.059384614,0.1945765,0.13445704,0.035267003,-0.091492064,-0.09568527,-0.03173626,-0.13148569,0.02736755,-0.023481935,-0.060104847,-0.17980598,0.050176326,-0.13364345,-0.03249526,-0.034286417,0.13415535,0.05631481,-0.025391676,0.005730545,0.034981064,0.09452909,0.13287377,0.02
train,9,85,normal,0.09273107,-0.08395888,0.02651564,-0.17591536,-0.1259071,0.11186012,-0.19732587,-0.14581805,-0.07490784,0.025306188,0.14513487,-0.2083607,-0.084540635,-0.17367631,0.2368842,-0.16339645,-0.048182562,-0.06653877,-0.11156413,-0.051127527,0.13782218,-0.01640457,-0.009945266,-0.1488836,-0.112728566,0.31786802,-0.07372955,-0.034008745,0.051528875,0.019412547,-0.19485861,-0.09060766,0.15989926,0.13849655,-0.14806819,-0.036544446,-0.028047424,-0.008763462,-0.2415363,0.023460602,-0.2354868,0.051349245,0.06969867,-0.080789596,0.02004674,-0.0349368,-0.024193965,0.13071987,0.023186486,-0.021904984,-0.11673064,-0.063993245,0.07588257,0.04703947,-0.1479911,0.06417753,0.18222931,0.14238879,-0.1863395,-0.10466645,0.12356265,-0.07257289,-0.15233606,-0.047512345,-0.11949073,0.072914064,0.0049941987,-0.058536943,0.08552939,-0.03242689,-0.026180863,0.015600532,-0.070540234,-0.14847423,-0.10955833,-0.21372136,0.062255614,0.08386797,0.1676405,0.056463048,-0.07817992,-0.21229625,-0.005784601,-0.0819726,-0.09097973,0.20037892,-0.05439448,0.03819864,0.034173537,-0.013949716,0.07102444,-0.093274854,-0.09803449,-0.19140118,0.07140654,-0.053499933,0.02677137,-0.027282052,0.015740395,0.04632006,-0.07440079,0.012570061,0.1106911,0.14632452,0.24629825,-0.059035935,0.19434133,0.13399798,0.035013072,-0.09119768,-0.095286466,-0.031530507,-0.1318128,0.027164351,-0.023854166,-0.059602357,-0.1796836,0.04956718,-0.13365453,-0.032784108,-0.034031816,0.13420574,0.056861147,-0.025024666,0.0058452776,0.035741925,0.094574764,0.13324395,0.02
train,9,86,normal,0.09271503,-0.08396964,0.026478454,-0.17595404,-0.12593725,0.11183664,-0.19736116,-0.14579508,-0.07489366,0.02529097,0.14512894,-0.20836888,-0.084509835,-0.17366579,0.23689851,-0.16342412,-0.04817014,-0.06652941,-0.111595646,-0.051132273,0.13778466,-0.016388673,-0.009925187,-0.14888807,-0.112693,0.31787238,-0.07377186,-0.03401514,0.05150929,0.01938909,-0.19483525,-0.09059209,0.15993965,0.1384389,-0.14804035,-0.03653245,-0.028084237,-0.008784294,-0.24152201,0.023498137,-0.23552856,0.051332593,0.06971093,-0.08084337,0.020030653,-0.0348953,-0.02418046,0.13073763,0.023171734,-0.021903532,-0.116740696,-0.06399079,0.07587338,0.047022335,-0.14802566,0.064203255,0.18222639,0.14240044,-0.186302,-0.10468922,0.12356216,-0.07261475,-0.1523276,-0.047560424,-0.11951168,0.07295538,0.0050242096,-0.058552053,0.08551574,-0.0324477,-0.026178442,0.015591819,-0.07056494,-0.1484479,-0.10955981,-0.21375635,0.062269367,0.08384022,0.16768402,0.056500837,-0.07812703,-0.21225984,-0.0057836734,-0.081996255,-0.09097169,0.20039016,-0.054407153,0.03817508,0.03414274,-0.01389721,0.07103014,-0.09326012,-0.098084375,-0.19135758,0.07144824,-0.053479485,0.026793662,-0.027307149,0.015755186,0.046310365,-0.074432395,0.012557864,0.11065569,0.1463396,0.24628818,-0.05908843,0.19436836,0.13405463,0.034991417,-0.0912141,-0.095317304,-0.03156596,-0.13178545,0.02718031,-0.023848996,-0.05966395,-0.17966461,0.049612567,-0.13367271,-0.032794185,-0.034056455,0.13423303,0.05682998,-0.025036886,0.00582336,0.035722263,0.09459266,0.13321742,0.020000003
train,9,87,normal,0.092229374,-0.08377299,0.026300691,-0.17672993,-0.12596259,0.11169582,-0.19808614,-0.14518577,-0.07443654,0.025061477,0.14522134,-0.20839432,-0.08433853,-0.17303023,0.23724532,-0.16346315,-0.04817337,-0.06698833,-0.11190723,-0.05032079,0.13726118,-0.016658593,-0.009628192,-0.14866449,-0.11209513,0.31828055,-0.07406531,-0.0337547,0.051490042,0.018930424,-0.19476861,-0.09077946,0.16003801,0.13805264,-0.14845547,-0.03681963,-0.028354503,-0.009273738,-0.24117573,0.023734406,-0.23581067,0.051326588,0.07008955,-0.08141267,0.019692129,-0.034590505,-0.024284057,0.13100971,0.02279709,-0.02148651,-0.11713324,-0.06422189,0.0757511,0.04717333,-0.14856794,0.06443305,0.18213466,0.1425527,-0.18626487,-0.1050322,0.123420924,-0.07315454,-0.15216497,-0.048418336,-0.11978105,0.073204234,0.0052562654,-0.059065003,0.08478004,-0.032712493,-0.02641818,0.015838686,-0.07132885,-0.14812264,-0.10938169,-0.21382496,0.06285166,0.08308869,0.16776145,0.057103068,-0.07766962,-0.21144152,-0.0053041764,-0.08216241,-0.09050071,0.2001088,-0.054862205,0.038088996,0.033622947,-0.01340976,0.070940524,-0.093003534,-0.0985795,-0.19093919,0.07202287,-0.053321667,0.026554536,-0.027529798,0.015672391,0.046501532,-0.07486768,0.012412421,0.110238224,0.14705312,0.24596217,-0.059481673,0.19463673,0.13457829,0.03530548,-0.09155957,-0.09578088,-0.031795587,-0.13140628,0.02741621,-0.02340591,-0.06023839,-0.17981754,0.05032077,-0.133654,-0.032443814,-0.034350283,0.13415828,0.056189172,-0.025471356,0.005695685,0.034822173,0.09453027,0.13278747,0.02
train,9,88,normal,0.0922903,-0.08379802,0.02632286,-0.17663392,-0.1259597,0.11171331,-0.19799617,-0.14526185,-0.074493416,0.025089981,0.14521,-0.20839149,-0.08435945,-0.17310905,0.23720345,-0.16345868,-0.048172813,-0.066931844,-0.11186883,-0.05042182,0.13732785,-0.01662422,-0.009665281,-0.14869237,-0.11217089,0.31823006,-0.07402842,-0.03378698,0.051492386,0.01898747,-0.19477674,-0.09075591,0.16002563,0.13810158,-0.14840382,-0.036784135,-0.0283204,-0.0092123225,-0.24121942,0.023704804,-0.23577634,0.051327422,0.07004183,-0.081341326,0.01973442,-0.034628235,-0.024271369,0.13097627,0.022843856,-0.021537757,-0.11708411,-0.064192995,0.07576656,0.047154345,-0.14849928,0.06440494,0.18214601,0.14253387,-0.18627018,-0.1049897,0.123438515,-0.073087074,-0.15218529,-0.04831061,-0.11974825,0.07317314,0.005226098,-0.05900135,0.08487339,-0.0326795,-0.026388176,0.015807588,-0.07123375,-0.14816359,-0.1094043,-0.21381676,0.06277883,0.083182,0.16775164,0.057028502,-0.07772697,-0.21154387,-0.005364388,-0.08214137,-0.09055953,0.2001442,-0.05480513,0.03810037,0.03368783,-0.013471706,0.070951775,-0.09303599,-0.09851779,-0.1909921,0.07195118,-0.053340893,0.026585083,-0.027502067,0.015681928,0.046476714,-0.07481255,0.012431093,0.11028935,0.14696497,0.24600342,-0.059432305,0.19460347,0.13451272,0.035266574,-0.09151682,-0.09572364,-0.031766713,-0.13145381,0.027387608,-0.023460783,-0.060166083,-0.17979999,0.050233137,-0.13365611,-0.032487232,-0.034313936,0.13416852,0.05626958,-0.025417408,0.005711942,0.0349335,0.09453875,0.13284191,0.02
train,9,89,normal,0.09226639,-0.08378204,0.02632526,-0.17666648,-0.1259503,0.11171291,-0.19802636,-0.14523447,-0.07447053,0.025081147,0.14521712,-0.20838755,-0.084360205,-0.17307547,0.23721802,-0.16345048,-0.048176125,-0.06696406,-0.11187726,-0.0503705,0.1373097,-0.016648937,-0.009653173,-0.14867447,-0.112145424,0.31825313,-0.074030265,-0.033767506,0.051500045,0.018968258,-0.19478053,-0.09077402,0.16001266,0.1380999,-0.14844099,-0.03680752,-0.02832499,-0.009231992,-0.24120086,0.023705084,-0.23577699,0.051333405,0.07005791,-0.08135701,0.0197175,-0.03462491,-0.024281021,0.13098642,0.02282479,-0.021511361,-0.117104225,-0.06421078,0.07576169,0.047170244,-0.14852148,0.064406425,0.18214396,0.14253733,-0.18628156,-0.10499971,0.12343134,-0.073104605,-0.15217942,-0.048344545,-0.11975719,0.07317396,0.005228713,-0.0590268,0.084831074,-0.03269013,-0.026404984,0.015823726,-0.0712711,-0.148153,-0.10938937,-0.2138074,0.06280946,0.083146155,0.1677402,0.05704993,-0.07771824,-0.2115086,-0.005332947,-0.0821433,-0.09053142,0.20012146,-0.05482974,0.03810306,0.033668622,-0.013459491,0.07094609,-0.09302494,-0.098527014,-0.19098285,0.07197076,-0.05333908,0.026561659,-0.027505599,0.015670454,0.04649239,-0.07482719,0.012426972,0.11027573,0.14700261,0.24598485,-0.05943697,0.19460967,0.1345233,0.035293702,-0.091530085,-0.095738836,-0.031768233,-0.1314413,0.027394477,-0.023436211,-0.060177803,-0.17981656,0.050258506,-0.13364506,-0.032461993,-0.0343211,0.13415445,0.056242414,-0.025437798,0.005712633,0.034885697,0.09452665,0.13282281,0.02
train,9,90,normal,0.092563674,-0.083893284,0.026451893,-0.17618601,-0.12591875,0.11180939,-0.19757688,-0.1456096,-0.07474923,0.025225349,0.14516553,-0.20836727,-0.08447933,-0.17345771,0.2370063,-0.1634119,-0.04818028,-0.06670026,-0.111676306,-0.050847564,0.13764437,-0.01649871,-0.009839922,-0.14880265,-0.112521246,0.3180098,-0.07383108,-0.03391634,0.051524304,0.0192534,-0.19483306,-0.09067237,0.15992868,0.1383645,-0.14821324,-0.036645833,-0.02814399,-0.008927941,-0.24141343,0.02354288,-0.23558635,0.051346805,0.06982411,-0.08098841,0.01992646,-0.034829356,-0.024226706,0.13081565,0.023054074,-0.021756602,-0.11686579,-0.06407662,0.075840026,0.04709115,-0.1481789,0.06425445,0.1822012,0.14244014,-0.18632671,-0.1047818,0.123515986,-0.07276034,-0.1522814,-0.047806893,-0.1195869,0.07300306,0.0050713047,-0.05871507,0.085276574,-0.032522615,-0.02626548,0.015680708,-0.07080464,-0.14836164,-0.109492116,-0.21374735,0.06245654,0.08360611,0.16766834,0.05667168,-0.07802021,-0.21201557,-0.0056168362,-0.08203089,-0.090813495,0.20028117,-0.054553643,0.038168337,0.033994835,-0.013779843,0.07099681,-0.09318564,-0.098203436,-0.19125792,0.07160637,-0.053443126,0.026691113,-0.027358826,0.01570867,0.04638333,-0.07454937,0.012521721,0.11054119,0.14657283,0.24618319,-0.05917254,0.19443548,0.13417937,0.035120856,-0.091315694,-0.09544685,-0.03161152,-0.13168296,0.027246479,-0.023701124,-0.059800595,-0.17974065,0.0498138,-0.13364375,-0.03266257,-0.0341323,0.1341853,0.05664128,-0.025172908,0.0058020903,0.035428397,0.094553724,0.13309264,0.02
train,9,91,normal,0.0927719,-0.083969206,0.026544005,-0.17584532,-0.12589595,0.11187601,-0.19725707,-0.14587593,-0.074943535,0.025326982,0.14512911,-0.20834586,-0.08456543,-0.17372924,0.23685253,-0.16338304,-0.048180453,-0.06651741,-0.1115358,-0.051184528,0.1378771,-0.016399758,-0.009967767,-0.14888687,-0.11277823,0.31783852,-0.073688254,-0.034017857,0.051545225,0.019453816,-0.19486761,-0.090603985,0.15985662,0.13855107,-0.1480571,-0.03653549,-0.028019343,-0.008708298,-0.24155614,0.0234266,-0.23544717,0.051358767,0.06965196,-0.080730125,0.020067688,-0.03497362,-0.02418451,0.13069536,0.023210634,-0.0219262,-0.11669784,-0.06398953,0.07589143,0.047037326,-0.14794402,0.06413981,0.18224901,0.14236775,-0.1863586,-0.10462301,0.12357829,-0.072517134,-0.15235573,-0.047426067,-0.119466245,0.07288559,0.0049610734,-0.05849612,0.08558035,-0.032409776,-0.026171036,0.015576627,-0.0704765,-0.14850537,-0.10955539,-0.2137008,0.062209256,0.08392982,0.16761705,0.056400403,-0.0782346,-0.2123751,-0.005808685,-0.081952065,-0.09100637,0.20038903,-0.054364923,0.038212806,0.03422841,-0.013998892,0.071036704,-0.09329564,-0.09796762,-0.19145063,0.07134898,-0.05351815,0.026778672,-0.027253719,0.015734904,0.046310917,-0.0743545,0.012587883,0.11072573,0.14626887,0.24631608,-0.05898632,0.19430995,0.13393545,0.03500056,-0.09115975,-0.09523627,-0.031502068,-0.13185413,0.027135368,-0.023889743,-0.059533373,-0.17968449,0.049496777,-0.13363427,-0.032802783,-0.033993192,0.13420571,0.056920823,-0.024983387,0.005866057,0.03581033,0.0945676,0.13327616,0.02
train,9,92,normal,0.09281233,-0.08396794,0.026590914,-0.17576596,-0.12586433,0.11190606,-0.1971827,-0.14593253,-0.07498001,0.025353093,0.14512962,-0.20833117,-0.08460564,-0.17377427,0.23681822,-0.16335236,-0.04819015,-0.06650615,-0.11148995,-0.051220313,0.13794145,-0.016407123,-0.010000318,-0.14888813,-0.1128401,0.31781325,-0.0736291,-0.034021508,0.05156956,0.019500695,-0.19489303,-0.09061253,0.15980163,0.13863051,-0.14806804,-0.036536325,-0.027971087,-0.008657597,-0.24158269,0.023375398,-0.23538816,0.05137688,0.06961486,-0.0806482,0.020096414,-0.03503114,-0.024189796,0.13066381,0.023240965,-0.021945313,-0.11666753,-0.0639864,0.075904705,0.047048233,-0.14788538,0.0640963,0.18226177,0.14234532,-0.18639871,-0.10457782,0.12358847,-0.07244716,-0.1523743,-0.047332183,-0.11943184,0.07283291,0.0049178824,-0.05845492,0.08562575,-0.03237985,-0.026164189,0.015569042,-0.07041305,-0.1485471,-0.109555505,-0.21365994,0.062166773,0.08399503,0.16756845,0.056328908,-0.07831134,-0.21245584,-0.005828213,-0.08192022,-0.09103321,0.20038849,-0.054332443,0.03823995,0.034288377,-0.014073044,0.071039215,-0.093321756,-0.09788637,-0.19151652,0.071277276,-0.053547483,0.026766594,-0.027215434,0.015721988,0.046312258,-0.07429995,0.012607969,0.110780016,0.14621738,0.24633783,-0.058912955,0.1942682,0.13385041,0.03500709,-0.09112237,-0.09517841,-0.031455394,-0.13190217,0.027103659,-0.023918524,-0.05944039,-0.1796966,0.049412683,-0.13360995,-0.03280957,-0.03394965,0.13418266,0.056985155,-0.02494639,0.0058957567,0.035874903,0.094549075,0.13331965,0.019999998
train,9,93,normal,0.09339556,-0.08416337,0.026879262,-0.1747877,-0.12578031,0.11210241,-0.19626835,-0.14668024,-0.07552731,0.02564998,0.14503267,-0.20826286,-0.084873274,-0.1745354,0.23636651,-0.16325046,-0.048203222,-0.065997206,-0.11107269,-0.05216131,0.13858956,-0.016147364,-0.010367468,-0.14912505,-0.11355947,0.3173344,-0.073208466,-0.03430295,0.051636066,0.020070672,-0.19500178,-0.09043288,0.15957779,0.13917011,-0.14764768,-0.03622989,-0.027602524,-0.008040622,-0.24198371,0.02303077,-0.23496625,0.05142423,0.06913189,-0.07990119,0.020498285,-0.035459816,-0.024078071,0.13031371,0.023682978,-0.022428356,-0.116197266,-0.063742995,0.076048516,0.046911053,-0.14722438,0.0637583,0.18239978,0.14213732,-0.18650234,-0.10412436,0.12375996,-0.07174568,-0.15258771,-0.046251908,-0.11907247,0.07248611,0.0046125203,-0.057837583,0.08645719,-0.03205107,-0.025904976,0.015294176,-0.06948584,-0.14895295,-0.10972807,-0.21350288,0.061474018,0.0849167,0.16740218,0.05554554,-0.07894156,-0.21347047,-0.006357368,-0.081686415,-0.09157552,0.20067981,-0.053809978,0.038370736,0.034957115,-0.014695289,0.07114382,-0.09362889,-0.09720151,-0.19206676,0.07053724,-0.053773943,0.026986357,-0.026910333,0.015802212,0.046134405,-0.073751695,0.012791567,0.11132481,0.14535208,0.24670866,-0.058368586,0.1938957,0.13314173,0.03468455,-0.09067389,-0.094569616,-0.031131819,-0.13239193,0.026772965,-0.02445221,-0.05867064,-0.1795262,0.048498224,-0.13357756,-0.033194598,-0.033541605,0.13421015,0.05776859,-0.024412263,0.0060822805,0.036959477,0.09457044,0.13383833,0.019999996
train,9,94,normal,0.09343909,-0.08418335,0.02689154,-0.17471766,-0.12578312,0.112111084,-0.19620538,-0.14672968,-0.07557098,0.025672581,0.14502257,-0.20826814,-0.084885165,-0.17459205,0.23633412,-0.16325146,-0.048205722,-0.06594452,-0.11104378,-0.052244585,0.13862827,-0.016111784,-0.010396689,-0.14915763,-0.11361371,0.3172958,-0.07319105,-0.034335908,0.051627252,0.020111311,-0.19500555,-0.0904081,0.15959027,0.1391908,-0.14759529,-0.036193054,-0.027579345,-0.008004859,-0.24202144,0.023017537,-0.23494816,0.051420625,0.06910637,-0.07985467,0.020535411,-0.035482205,-0.024069067,0.13028872,0.023721274,-0.022476926,-0.11616204,-0.06370979,0.076061435,0.04689168,-0.14717554,0.063747786,0.18240118,0.14212832,-0.18649533,-0.10410207,0.12376922,-0.07170166,-0.15260023,-0.046182107,-0.11904602,0.07246816,0.004602067,-0.05778939,0.086530566,-0.032021068,-0.025877386,0.01527597,-0.06941515,-0.14898035,-0.10975581,-0.21350497,0.061419174,0.08498816,0.16740444,0.05549632,-0.078976244,-0.21353805,-0.0064116754,-0.08167296,-0.09162851,0.2007147,-0.05376562,0.03837328,0.034998607,-0.014732882,0.07114709,-0.093651995,-0.097171865,-0.19209516,0.07048988,-0.05378648,0.027014244,-0.026896706,0.015821002,0.04611642,-0.07371876,0.0128015205,0.11136623,0.14528146,0.24674499,-0.05834233,0.1938743,0.133104,0.03464863,-0.090646215,-0.09453348,-0.03111611,-0.1324221,0.02675562,-0.024494447,-0.05863148,-0.1794998,0.04843939,-0.13359478,-0.03323252,-0.03352147,0.13421877,0.057821713,-0.024374887,0.0060874904,0.037047908,0.094584376,0.13388044,0.020000003
train,9,95,normal,0.093311176,-0.084168404,0.026775893,-0.174956,-0.12584877,0.112038,-0.19642796,-0.14655755,-0.07545232,0.025595149,0.1450297,-0.20829926,-0.08478349,-0.17443877,0.23644081,-0.16331689,-0.04818473,-0.06601483,-0.111169085,-0.05208705,0.13845387,-0.016124826,-0.010301329,-0.14912795,-0.11343396,0.31738713,-0.07333798,-0.03430071,0.05157864,0.01997232,-0.19494861,-0.09041056,0.15970784,0.1389986,-0.14761806,-0.03622394,-0.02770355,-0.008152381,-0.24193284,0.023143116,-0.23509645,0.051382404,0.06921785,-0.08007513,0.020442737,-0.03533636,-0.024069674,0.13038042,0.023623172,-0.022392541,-0.11626146,-0.063742176,0.07602347,0.046884395,-0.14734438,0.0638563,0.18236598,0.14218685,-0.1864138,-0.10422496,0.12373557,-0.0718959,-0.1525465,-0.046454336,-0.11914538,0.07259545,0.0047051385,-0.057922293,0.08636996,-0.032109506,-0.025915593,0.015312586,-0.069618896,-0.14886723,-0.1097364,-0.21359414,0.061562166,0.084780715,0.1675075,0.055701107,-0.07877535,-0.21329658,-0.006323885,-0.08175335,-0.09152511,0.20068648,-0.05387378,0.0383123,0.03482639,-0.014541028,0.07113506,-0.09357582,-0.097382605,-0.19192544,0.070690244,-0.053711385,0.027016174,-0.026993815,0.015832294,0.046127774,-0.07386751,0.012748726,0.111212745,0.14545974,0.24666816,-0.058526255,0.19398695,0.13332444,0.03466754,-0.09075625,-0.0946959,-0.031231426,-0.13228858,0.026845839,-0.024390377,-0.05887071,-0.17949949,0.048679188,-0.13363716,-0.03318313,-0.03363969,0.13426057,0.057633158,-0.024491467,0.006016491,0.036824226,0.094614655,0.13375044,0.02
