engine_id,cycle,label,reconstruction_error,latent_norm,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
1,60,normal,0.9744484741952054,0.9871415674538305,0.09247083,-0.083864525,0.026385542,-0.17634842,-0.12593701,0.11178489,-0.19772512,-0.14549364,-0.07466602,0.025172666,0.14517705,-0.20837577,-0.08442467,-0.17335367,0.23707387,-0.16343889,-0.048181128,-0.06676473,-0.11173941,-0.05070315,0.13752282,-0.016539013,-0.0097831115,-0.14877,-0.11239278,0.31807947,-0.07390788,-0.033876073,0.051506367,0.019157108,-0.1948058,-0.09069528,0.1599721,0.13825741,-0.14825737,-0.036689308,-0.02821226,-0.009041265,-0.24135113,0.023608236,-0.2356636,0.051339477,0.06991218,-0.081122175,0.019851359,-0.034752615,-0.02424002,0.13087404,0.02299342,-0.021687288,-0.116938986,-0.064119436,0.07580667,0.04710015,-0.14830884,0.06431699,0.18217424,0.14247015,-0.18629289,-0.10487325,0.12348669,-0.072881624,-0.15223497,-0.04799637
1,61,normal,0.9744162253909981,0.9871252328813189,0.09249306,-0.08387299,0.026394825,-0.1763126,-0.12593493,0.111791976,-0.19769204,-0.14552057,-0.074687466,0.025183987,0.14517319,-0.2083762,-0.08443355,-0.1733815,0.23705834,-0.16343631,-0.04818244,-0.066743605,-0.111723766,-0.050739665,0.13754714,-0.016525667,-0.0097981095,-0.1487822,-0.11242215,0.31806126,-0.07389398,-0.033888735,0.051506463,0.019178532,-0.19481021,-0.09068663,0.15996993,0.13827588,-0.14823836,-0.03667545,-0.028197993,-0.009020403,-0.24136893,0.023597037,-0.23565024,0.051339976,0.06989685,-0.081094444,0.019868897,-0.034767695,-0.024236895,0.13086103,0.023011837,-0.021707488,-0.11692121,-0.06410665,0.075813435,0.04709371,-0.14828211,0.0643078,0.18217665,0.14246409,-0.18629557,-0.104858674,0.123491995,-0.07285618,-0.1522421,-0.04795714
1,62,normal,0.974397304787395,0.987115649145223,0.0925069,-0.083890185,0.026378315,-0.17629866,-0.12595403,0.111783504,-0.19767831,-0.14553696,-0.074701,0.025184734,0.1451644,-0.20837907,-0.08442171,-0.17340797,0.23704928,-0.16345309,-0.04817287,-0.066714294,-0.11172959,-0.050783988,0.13754801,-0.016502757,-0.009798832,-0.14879505,-0.11242692,0.31804278,-0.07390742,-0.03390558,0.05149544,0.019186255,-0.19479774,-0.090667345,0.15998986,0.13825673,-0.14819908,-0.036653418,-0.028210122,-0.009008363,-0.24137539,0.02360992,-0.2356633,0.051328942,0.0698846,-0.08110234,0.019874066,-0.034755215,-0.02422179,0.13085902,0.02302007,-0.021727195,-0.116907634,-0.064095125,0.07581254,0.047074936,-0.14827907,0.06431195,0.18218064,0.14246348,-0.18627214,-0.10485492,0.12349987,-0.07285704,-0.1522448,-0.04794563
1,63,normal,0.9749583474087338,0.9873997910718504,0.092140175,-0.08373462,0.026256327,-0.17687565,-0.1259633,0.111682214,-0.19821744,-0.14508012,-0.07435594,0.025015023,0.14523594,-0.20839107,-0.08430278,-0.1729284,0.23730421,-0.16347235,-0.048178058,-0.0670677,-0.1119571,-0.050164767,0.13715625,-0.016718555,-0.009576343,-0.14861992,-0.11197567,0.31835243,-0.07411705,-0.033703588,0.051488817,0.018843915,-0.19475284,-0.090817206,0.16004506,0.13797894,-0.14852673,-0.036877584,-0.028406888,-0.009372331,-0.24111068,0.023777569,-0.23586136,0.051330984,0.070165865,-0.08152093,0.019617442,-0.03453639,-0.024302214,0.1310601,0.022735875,-0.021409143,-0.11720426,-0.06427617,0.07571983,0.04719671,-0.14868718,0.06447356,0.1821163,0.14257324,-0.18625444,-0.10510581,0.12339373,-0.073255435,-0.15212536,-0.048584945
1,64,normal,0.9745987415409066,0.987217676878259,0.09237626,-0.083832934,0.02633804,-0.17650363,-0.12595364,0.11175024,-0.19787015,-0.14537418,-0.07457787,0.02512459,0.14519128,-0.20838347,-0.08438199,-0.17323482,0.23714095,-0.16345681,-0.048176397,-0.06684357,-0.111808166,-0.050557867,0.13741186,-0.016582247,-0.009721063,-0.14873129,-0.11226918,0.3181543,-0.073978394,-0.03383164,0.051495425,0.019065212,-0.19478512,-0.09072335,0.16000652,0.138164,-0.14832127,-0.03673607,-0.028276443,-0.009138197,-0.24128212,0.023665955,-0.23573062,0.051331103,0.06998612,-0.08124706,0.019783873,-0.034681022,-0.024253473,0.13092986,0.02291948,-0.021612074,-0.11701376,-0.06416042,0.075780585,0.047121234,-0.1484212,0.06436822,0.18215655,0.14250243,-0.1862711,-0.10494322,0.12346133,-0.07299632,-0.15220222,-0.048171487
1,65,normal,0.9747072755356238,0.9872726449849726,0.09230704,-0.08380288,0.026317175,-0.1766125,-0.12595436,0.111731455,-0.19797197,-0.14528689,-0.07451279,0.02509358,0.14520538,-0.20838678,-0.08436071,-0.17314258,0.23718998,-0.16345951,-0.04817875,-0.066911176,-0.111849904,-0.05044029,0.13733904,-0.01662229,-0.009680167,-0.14869961,-0.11218622,0.31821385,-0.07401675,-0.03379379,0.051493604,0.01900085,-0.19477756,-0.09075178,0.1600176,0.13811311,-0.14838389,-0.036778286,-0.028311243,-0.009207688,-0.24123387,0.023696687,-0.23576754,0.051332265,0.07004003,-0.08132402,0.019737015,-0.034640886,-0.0242702,0.13096747,0.022866618,-0.0215522,-0.11707001,-0.06419292,0.07576408,0.047144927,-0.14849603,0.064399704,0.18214329,0.14252372,-0.18626922,-0.10499156,0.12344011,-0.07307039,-0.1521796,-0.048291296
1,66,normal,0.9746266062177995,0.9872317895093328,0.092359506,-0.08383058,0.026324209,-0.17653309,-0.12596199,0.111740544,-0.19789742,-0.14535259,-0.07456255,0.025114777,0.14519227,-0.20838623,-0.08437029,-0.17321599,0.23715314,-0.1634649,-0.048173074,-0.06685298,-0.11182423,-0.050538618,0.13738844,-0.016585022,-0.009708136,-0.14872697,-0.1122445,0.31816554,-0.07399681,-0.03382685,0.051489998,0.019047733,-0.19477771,-0.090724334,0.16001934,0.13813919,-0.14832455,-0.036740053,-0.02829285,-0.009155937,-0.24126953,0.023681449,-0.23574832,0.051326416,0.069998726,-0.08127532,0.019771334,-0.034662552,-0.024252713,0.13094112,0.022905882,-0.02160133,-0.11702619,-0.064165585,0.07577506,0.04712116,-0.14844394,0.06438078,0.18215367,0.14250946,-0.18626055,-0.10495732,0.12345768,-0.073020935,-0.15219599,-0.048205614
1,67,normal,0.9749292902160824,0.9873850769664703,0.09215808,-0.08374489,0.02625725,-0.17684871,-0.12596726,0.11168463,-0.1981921,-0.14510316,-0.07437312,0.025021438,0.14523119,-0.2083907,-0.08430523,-0.17295435,0.23729122,-0.16347525,-0.048174843,-0.067046724,-0.11194949,-0.05019974,0.13717246,-0.0167053,-0.009584911,-0.14862897,-0.111994416,0.31833482,-0.07411158,-0.033715338,0.051487528,0.018860042,-0.19475219,-0.09080713,0.16004638,0.13798651,-0.14850485,-0.036863744,-0.028402314,-0.009353876,-0.24112211,0.023773106,-0.23585582,0.051327664,0.07015091,-0.08150582,0.019628687,-0.03454238,-0.024295274,0.13105129,0.02274872,-0.021426396,-0.11718879,-0.064267166,0.075723074,0.047188126,-0.14866999,0.06446707,0.18212053,0.14256835,-0.18625018,-0.10509313,0.12340046,-0.0732396,-0.15213108,-0.048555948
1,68,normal,0.9747442651622702,0.9872913780451393,0.092278875,-0.08378767,0.026313487,-0.17665324,-0.12594932,0.111727275,-0.19801009,-0.14525363,-0.07448636,0.025081674,0.1452123,-0.20838492,-0.084356576,-0.17310518,0.23720777,-0.16345556,-0.0481805,-0.06694269,-0.11186372,-0.05038723,0.13731271,-0.016644806,-0.00966426,-0.14868233,-0.112153485,0.3182384,-0.07402636,-0.033775073,0.051497847,0.018976752,-0.19477811,-0.09076798,0.16001248,0.13810095,-0.14841756,-0.03680018,-0.028322084,-0.009233102,-0.24121268,0.023703367,-0.23577541,0.05133512,0.0700601,-0.0813495,0.019717323,-0.03463021,-0.024278648,0.13098094,0.022844505,-0.021525228,-0.11709309,-0.06421028,0.075757496,0.04715886,-0.148525,0.06440684,0.18213978,0.1425299,-0.18627474,-0.10500658,0.12343203,-0.07309632,-0.1521715,-0.04833586
1,69,normal,0.9743037633387228,0.9870682668076828,0.09256368,-0.083909705,0.026405446,-0.17620438,-0.12594527,0.11180341,-0.19759081,-0.14560883,-0.074754775,0.02521293,0.1451554,-0.20837493,-0.08444741,-0.17348036,0.23700702,-0.16344295,-0.048174623,-0.06666438,-0.11168875,-0.050873492,0.13761272,-0.016475933,-0.009835288,-0.14881916,-0.11249982,0.3179958,-0.07386719,-0.03393386,0.05150144,0.019242372,-0.19481036,-0.090649515,0.15997212,0.1383107,-0.14815813,-0.03662311,-0.028173262,-0.008949697,-0.2414164,0.023576133,-0.23562312,0.051331818,0.06984034,-0.081028536,0.019915562,-0.03479711,-0.024213098,0.13082488,0.023064215,-0.021774853,-0.1168619,-0.064069316,0.07582811,0.047062106,-0.14821148,0.06428112,0.18219143,0.14244461,-0.18628362,-0.104811005,0.12351575,-0.07278923,-0.1522649,-0.04784113
1,70,normal,0.9747681315736929,0.9873034647835958,0.09226802,-0.08379337,0.026291355,-0.17667834,-0.12596732,0.111713074,-0.19803336,-0.14523795,-0.07447669,0.02507193,0.14520958,-0.20839062,-0.08433851,-0.17309678,0.23721722,-0.16347222,-0.04817341,-0.06693815,-0.11188291,-0.050388053,0.13728854,-0.01663562,-0.009651676,-0.1486852,-0.11213085,0.31824183,-0.07405262,-0.033778485,0.05148603,0.018961538,-0.19476448,-0.09075908,0.16003801,0.1380653,-0.14840159,-0.03679313,-0.028344393,-0.0092474,-0.24120384,0.023726042,-0.23580083,0.051324982,0.07006894,-0.081382826,0.019707574,-0.034604765,-0.024271373,0.13099211,0.022834871,-0.021524012,-0.11709998,-0.064208664,0.075751804,0.047149412,-0.14854649,0.064423546,0.18213731,0.142538,-0.18625253,-0.105021276,0.12343123,-0.07312268,-0.15216586,-0.048366852
1,71,normal,0.9749743501332617,0.987407894506248,0.09213082,-0.08373532,0.02624572,-0.17689323,-0.12597173,0.11167404,-0.19823396,-0.14506745,-0.074347764,0.025008816,0.14523596,-0.20839408,-0.084293865,-0.17291865,0.23731112,-0.16347998,-0.048174553,-0.06706909,-0.11196853,-0.050159387,0.1371404,-0.016716037,-0.009567738,-0.14861992,-0.11196032,0.318357,-0.07413159,-0.033703677,0.05148306,0.018833537,-0.19474626,-0.09081452,0.16005792,0.13795933,-0.14852238,-0.03687609,-0.028419212,-0.009382494,-0.2411039,0.023789477,-0.23587477,0.051325697,0.07017238,-0.081540406,0.019610826,-0.034521848,-0.024300002,0.13106728,0.022727992,-0.02140587,-0.117210545,-0.064276636,0.0757163,0.04719428,-0.14870068,0.06448335,0.18211478,0.14257845,-0.18624416,-0.10511457,0.12339198,-0.07327203,-0.15212172,-0.048605643
1,72,normal,0.9749481114317202,0.9873946077590865,0.09214744,-0.0837435,0.026248738,-0.17686737,-0.12597272,0.1116782,-0.1982097,-0.14508891,-0.074363716,0.025015473,0.14523205,-0.20839363,-0.08429813,-0.17294195,0.23729914,-0.1634806,-0.04817314,-0.06705156,-0.1119594,-0.050188806,0.13715705,-0.016705627,-0.009577058,-0.1486277,-0.111979485,0.31834158,-0.07412399,-0.033713296,0.051483244,0.018849026,-0.19474766,-0.090806976,0.16005689,0.13796999,-0.14850548,-0.036864944,-0.028412465,-0.009365946,-0.24111518,0.02378313,-0.2358672,0.051324137,0.070159554,-0.0815235,0.019621937,-0.034530357,-0.024295162,0.13105828,0.022740666,-0.021420963,-0.11719672,-0.06426866,0.075720124,0.047187842,-0.14868343,0.06447641,0.18211791,0.14257365,-0.18624306,-0.10510274,0.12339765,-0.07325537,-0.15212688,-0.04857775
1,73,normal,0.9749564974019361,0.9873988542640386,0.092141695,-0.083742075,0.026245017,-0.17687699,-0.1259746,0.11167546,-0.19821858,-0.14508188,-0.07435841,0.025012374,0.14523278,-0.20839399,-0.08429487,-0.17293537,0.23730308,-0.16348246,-0.048172217,-0.06705558,-0.11196433,-0.05018133,0.1371496,-0.016707728,-0.009572744,-0.14862534,-0.11197114,0.3183456,-0.074129105,-0.033710957,0.05148227,0.018843208,-0.19474557,-0.09080812,0.16005929,0.13796295,-0.14850819,-0.03686727,-0.028417503,-0.009371579,-0.24111056,0.023787335,-0.23587188,0.05132314,0.07016341,-0.081532136,0.019617345,-0.034524947,-0.024295177,0.13106194,0.022735853,-0.02141665,-0.11720113,-0.06427128,0.075718164,0.047188528,-0.14869112,0.064479776,0.18211733,0.14257559,-0.18624052,-0.105107106,0.12339644,-0.07326302,-0.15212482,-0.048588656
1,74,normal,0.9750246677323131,0.9874333738193748,0.092094496,-0.08372018,0.02623269,-0.1769491,-0.12597314,0.11166364,-0.19828601,-0.14502372,-0.074313894,0.024991482,0.14524254,-0.20839378,-0.0842823,-0.17287341,0.23733446,-0.16348217,-0.048173558,-0.06710327,-0.11199175,-0.050099645,0.13710059,-0.016738549,-0.009544581,-0.14860111,-0.11191361,0.31838596,-0.07415283,-0.03368344,0.05148347,0.01880012,-0.1947414,-0.09082973,0.16006136,0.13793117,-0.14855444,-0.036898192,-0.028440787,-0.009416774,-0.24107565,0.023806106,-0.23589349,0.05132519,0.07019828,-0.081582814,0.01958419,-0.034499772,-0.02430635,0.1310867,0.022698823,-0.021374512,-0.11723941,-0.06429618,0.07570633,0.04720641,-0.14874277,0.06449755,0.18211031,0.14258853,-0.18624133,-0.10513709,0.12338283,-0.073311776,-0.15211043,-0.04866844
1,75,normal,0.9748720561280362,0.9873560938830712,0.09219474,-0.08376259,0.026266042,-0.1767917,-0.12596938,0.111692704,-0.19813885,-0.14514929,-0.07440799,0.025037274,0.14522353,-0.20839043,-0.08431505,-0.17300412,0.23726568,-0.16347621,-0.048172012,-0.06700808,-0.11192943,-0.050266393,0.13720943,-0.016680636,-0.009605512,-0.14864753,-0.11203797,0.3183014,-0.0740944,-0.033737577,0.051486757,0.018893957,-0.19475481,-0.09078987,0.16004467,0.13800968,-0.14846694,-0.03683847,-0.028386395,-0.009317055,-0.24114801,0.023758972,-0.23583874,0.051324617,0.07012159,-0.0814673,0.01965417,-0.0345605,-0.024285164,0.13103183,0.022776563,-0.021460077,-0.117158435,-0.064247936,0.075731836,0.047174014,-0.14863034,0.06445294,0.18212762,0.1425583,-0.18624815,-0.10506784,0.12341206,-0.07320238,-0.15214282,-0.048493106
1,76,normal,0.974857234376469,0.9873485880764042,0.09220154,-0.08375795,0.026281968,-0.17677513,-0.12595624,0.11170254,-0.19812383,-0.1451588,-0.07441425,0.025044069,0.1452258,-0.20838714,-0.08432806,-0.17300826,0.23725969,-0.16346404,-0.048177633,-0.06701194,-0.11191587,-0.050264202,0.13722569,-0.016687308,-0.009614326,-0.14864577,-0.11205375,0.31829968,-0.074076355,-0.033734996,0.051494826,0.018904045,-0.194765,-0.09079644,0.16002789,0.13803457,-0.14847913,-0.03684361,-0.028370494,-0.009308234,-0.24115418,0.02374304,-0.23582083,0.051331706,0.07011681,-0.08144409,0.019661373,-0.034578472,-0.024291147,0.13102414,0.022783015,-0.021460688,-0.11715434,-0.06424847,0.075736344,0.047181256,-0.1486152,0.06444189,0.18212853,0.14255339,-0.18626419,-0.1050582,0.1234119,-0.07318443,-0.15214667,-0.048472717
1,77,normal,0.9742966426648346,0.9870646598196263,0.092566185,-0.08391034,0.026407711,-0.17619899,-0.12594429,0.1118043,-0.1975858,-0.14561296,-0.074757114,0.025214303,0.14515552,-0.20837407,-0.084449865,-0.173484,0.2370044,-0.16344178,-0.04817379,-0.06666267,-0.11168714,-0.050878108,0.13761604,-0.016475547,-0.009836383,-0.14881918,-0.11250304,0.3179929,-0.07386469,-0.03393475,0.05150302,0.01924548,-0.19481158,-0.09064958,0.15996909,0.13831437,-0.14815733,-0.03662213,-0.028172014,-0.008945391,-0.2414172,0.023573484,-0.23561952,0.051331755,0.06983647,-0.08102423,0.01991735,-0.034799367,-0.024212416,0.1308229,0.023065303,-0.021776607,-0.11685961,-0.064069,0.07582889,0.0470626,-0.14820796,0.06427848,0.18219332,0.14244354,-0.18628505,-0.10480698,0.12351716,-0.07278554,-0.15226656,-0.0478347
1,78,normal,0.9747117164866551,0.9872748940830285,0.0923014,-0.08380814,0.026301429,-0.17662442,-0.1259669,0.11172186,-0.1979829,-0.14528146,-0.07450823,0.025086563,0.14520289,-0.2083881,-0.084349595,-0.1731425,0.23719242,-0.16347073,-0.048170708,-0.06690563,-0.11186354,-0.05044582,0.13732398,-0.016617164,-0.009670496,-0.14869907,-0.112170264,0.3182117,-0.074034005,-0.03379647,0.05148833,0.018993363,-0.19476864,-0.090746105,0.16003053,0.13809046,-0.14837193,-0.036772884,-0.028328903,-0.009211674,-0.2412255,0.023710607,-0.23578164,0.05132364,0.07004073,-0.08134559,0.019729786,-0.03462407,-0.024262354,0.13097338,0.022859272,-0.021552507,-0.11707228,-0.06419423,0.07575958,0.047138803,-0.14851035,0.06440684,0.18214548,0.14252737,-0.1862537,-0.10499502,0.123442814,-0.07308667,-0.15217778,-0.048307426
