sample_id,ground_truth,prediction,anomaly_score,reconstruction_error,classification
270,0,0,0.4955117702484131,0.4955117702484131,TN
271,0,0,0.5021260976791382,0.5021260976791382,TN
272,0,0,0.4969882667064667,0.4969882667064667,TN
273,0,0,0.5186507701873779,0.5186507701873779,TN
274,0,0,0.5315442681312561,0.5315442681312561,TN
275,0,0,0.5223720073699951,0.5223720073699951,TN
276,0,0,0.5067452192306519,0.5067452192306519,TN
277,0,0,0.4937726557254791,0.4937726557254791,TN
278,0,0,0.5310990214347839,0.5310990214347839,TN
279,0,0,0.5234674215316772,0.5234674215316772,TN
280,0,0,0.5148702263832092,0.5148702263832092,TN
281,0,0,0.49441996216773987,0.49441996216773987,TN
282,0,0,0.5163182616233826,0.5163182616233826,TN
283,0,0,0.5316762328147888,0.5316762328147888,TN
284,0,0,0.5087006092071533,0.5087006092071533,TN
285,0,0,0.5544978380203247,0.5544978380203247,TN
286,0,0,0.4862004518508911,0.4862004518508911,TN
287,0,0,0.5002911686897278,0.5002911686897278,TN
288,0,0,0.48695576190948486,0.48695576190948486,TN
289,0,0,0.49626851081848145,0.49626851081848145,TN
290,0,0,0.5046030282974243,0.5046030282974243,TN
291,0,0,0.4747927784919739,0.4747927784919739,TN
292,0,0,0.4981365203857422,0.4981365203857422,TN
293,0,0,0.4812120795249939,0.4812120795249939,TN
294,0,0,0.49552932381629944,0.49552932381629944,TN
295,0,0,0.47780436277389526,0.47780436277389526,TN
296,0,0,0.5194638967514038,0.5194638967514038,TN
297,0,0,0.4679768681526184,0.4679768681526184,TN
298,0,0,0.4872872531414032,0.4872872531414032,TN
299,0,0,0.5072143077850342,0.5072143077850342,TN
300,0,0,0.5244705677032471,0.5244705677032471,TN
301,0,0,0.5158032178878784,0.5158032178878784,TN
302,0,0,0.5075778365135193,0.5075778365135193,TN
303,0,0,0.4915946125984192,0.4915946125984192,TN
304,0,0,0.5069156885147095,0.5069156885147095,TN
305,0,0,0.5040243864059448,0.5040243864059448,TN
306,0,0,0.4884239435195923,0.4884239435195923,TN
307,0,0,0.526412308216095,0.526412308216095,TN
308,0,0,0.5195815563201904,0.5195815563201904,TN
309,0,0,0.49961844086647034,0.49961844086647034,TN
310,0,0,0.49676522612571716,0.49676522612571716,TN
311,0,0,0.5117586255073547,0.5117586255073547,TN
312,0,0,0.5086166262626648,0.5086166262626648,TN
313,0,0,0.5117177367210388,0.5117177367210388,TN
314,0,0,0.5180145502090454,0.5180145502090454,TN
315,0,0,0.5034287571907043,0.5034287571907043,TN
316,0,0,0.5093275308609009,0.5093275308609009,TN
317,0,0,0.5099206566810608,0.5099206566810608,TN
318,0,0,0.5189599394798279,0.5189599394798279,TN
319,0,0,0.5167904496192932,0.5167904496192932,TN
320,0,0,0.5097366571426392,0.5097366571426392,TN
321,0,0,0.5555161237716675,0.5555161237716675,TN
322,0,0,0.5192160606384277,0.5192160606384277,TN
323,0,0,0.5130733847618103,0.5130733847618103,TN
324,0,0,0.5180732011795044,0.5180732011795044,TN
325,0,0,0.5934311151504517,0.5934311151504517,TN
326,0,0,0.5283050537109375,0.5283050537109375,TN
327,0,0,0.5512771010398865,0.5512771010398865,TN
328,0,0,0.5074204802513123,0.5074204802513123,TN
329,0,0,0.5117822885513306,0.5117822885513306,TN
330,0,0,0.5651968121528625,0.5651968121528625,TN
331,0,0,0.5381754040718079,0.5381754040718079,TN
332,0,0,0.5159580111503601,0.5159580111503601,TN
333,0,0,0.513481080532074,0.513481080532074,TN
334,0,0,0.572762131690979,0.572762131690979,TN
335,0,0,0.521934449672699,0.521934449672699,TN
336,0,0,0.6010361313819885,0.6010361313819885,TN
337,0,0,0.5260180234909058,0.5260180234909058,TN
338,0,0,0.5484735369682312,0.5484735369682312,TN
339,0,0,0.5936725735664368,0.5936725735664368,TN
340,0,0,0.5306805372238159,0.5306805372238159,TN
341,0,0,0.5483124256134033,0.5483124256134033,TN
342,0,0,0.5642836689949036,0.5642836689949036,TN
343,0,1,0.6169191002845764,0.6169191002845764,FP
344,0,0,0.5951745510101318,0.5951745510101318,TN
345,0,0,0.5454115867614746,0.5454115867614746,TN
346,0,0,0.5565527677536011,0.5565527677536011,TN
347,0,0,0.593879222869873,0.593879222869873,TN
348,0,0,0.5959826111793518,0.5959826111793518,TN
349,0,0,0.5900293588638306,0.5900293588638306,TN
350,0,0,0.5152913928031921,0.5152913928031921,TN
351,0,0,0.5297463536262512,0.5297463536262512,TN
352,0,0,0.5080183744430542,0.5080183744430542,TN
353,0,0,0.5141972899436951,0.5141972899436951,TN
354,0,0,0.5187128186225891,0.5187128186225891,TN
355,0,0,0.5078728199005127,0.5078728199005127,TN
356,0,0,0.5086959600448608,0.5086959600448608,TN
357,0,0,0.5074447393417358,0.5074447393417358,TN
358,0,0,0.5084129571914673,0.5084129571914673,TN
359,0,0,0.5129199624061584,0.5129199624061584,TN
360,0,0,0.5130783319473267,0.5130783319473267,TN
361,0,0,0.5135223865509033,0.5135223865509033,TN
362,0,0,0.5100400447845459,0.5100400447845459,TN
363,0,0,0.522087037563324,0.522087037563324,TN
364,0,0,0.5013760924339294,0.5013760924339294,TN
365,0,0,0.5004928112030029,0.5004928112030029,TN
366,0,0,0.5104359984397888,0.5104359984397888,TN
367,0,0,0.5082951188087463,0.5082951188087463,TN
368,0,0,0.5013551712036133,0.5013551712036133,TN
369,0,0,0.5262861847877502,0.5262861847877502,TN
370,0,0,0.5274634957313538,0.5274634957313538,TN
371,0,0,0.5412243008613586,0.5412243008613586,TN
372,0,0,0.5330682992935181,0.5330682992935181,TN
373,0,0,0.5339910984039307,0.5339910984039307,TN
374,0,0,0.5216389298439026,0.5216389298439026,TN
375,0,0,0.5238714814186096,0.5238714814186096,TN
376,0,0,0.5412352085113525,0.5412352085113525,TN
377,0,0,0.5347490906715393,0.5347490906715393,TN
378,0,0,0.541118860244751,0.541118860244751,TN
379,0,0,0.5457695126533508,0.5457695126533508,TN
380,0,0,0.5498290061950684,0.5498290061950684,TN
381,0,0,0.5286523103713989,0.5286523103713989,TN
382,0,0,0.542237401008606,0.542237401008606,TN
383,0,0,0.5464628338813782,0.5464628338813782,TN
384,0,0,0.5486806631088257,0.5486806631088257,TN
385,0,0,0.5457719564437866,0.5457719564437866,TN
386,0,0,0.5215857028961182,0.5215857028961182,TN
387,0,0,0.5297675132751465,0.5297675132751465,TN
388,0,0,0.5286712050437927,0.5286712050437927,TN
389,0,0,0.5391466617584229,0.5391466617584229,TN
390,0,0,0.5397062301635742,0.5397062301635742,TN
391,0,0,0.5353087782859802,0.5353087782859802,TN
392,0,0,0.5352025032043457,0.5352025032043457,TN
393,0,0,0.5374411940574646,0.5374411940574646,TN
394,0,0,0.5549287796020508,0.5549287796020508,TN
395,0,0,0.5668526887893677,0.5668526887893677,TN
396,0,0,0.5454863905906677,0.5454863905906677,TN
397,0,0,0.5349109768867493,0.5349109768867493,TN
398,0,0,0.5801942944526672,0.5801942944526672,TN
399,0,0,0.5443112850189209,0.5443112850189209,TN
400,0,0,0.5307826995849609,0.5307826995849609,TN
401,0,0,0.5341673493385315,0.5341673493385315,TN
402,0,0,0.5202949643135071,0.5202949643135071,TN
403,0,0,0.5278416275978088,0.5278416275978088,TN
404,0,0,0.5238832831382751,0.5238832831382751,TN
405,0,0,0.5264987945556641,0.5264987945556641,TN
406,0,0,0.5253387689590454,0.5253387689590454,TN
407,0,0,0.5297682881355286,0.5297682881355286,TN
408,0,0,0.5378491282463074,0.5378491282463074,TN
409,0,0,0.5422486662864685,0.5422486662864685,TN
410,0,0,0.5237957239151001,0.5237957239151001,TN
411,0,0,0.5279299020767212,0.5279299020767212,TN
412,0,0,0.5584641695022583,0.5584641695022583,TN
413,0,0,0.5295022130012512,0.5295022130012512,TN
414,0,0,0.5624011754989624,0.5624011754989624,TN
415,0,0,0.5521659255027771,0.5521659255027771,TN
416,0,0,0.5311481356620789,0.5311481356620789,TN
417,0,0,0.5508606433868408,0.5508606433868408,TN
418,0,0,0.5435237288475037,0.5435237288475037,TN
419,0,0,0.5903095006942749,0.5903095006942749,TN
420,0,0,0.5366702079772949,0.5366702079772949,TN
421,0,0,0.5380857586860657,0.5380857586860657,TN
422,0,0,0.5312421321868896,0.5312421321868896,TN
423,0,0,0.52774977684021,0.52774977684021,TN
424,0,0,0.5375437140464783,0.5375437140464783,TN
425,0,0,0.5252548456192017,0.5252548456192017,TN
426,0,0,0.5335474014282227,0.5335474014282227,TN
427,0,0,0.5273405909538269,0.5273405909538269,TN
428,0,0,0.5450553894042969,0.5450553894042969,TN
429,0,0,0.5272209048271179,0.5272209048271179,TN
430,0,0,0.5285890698432922,0.5285890698432922,TN
431,0,0,0.5291475057601929,0.5291475057601929,TN
432,0,0,0.5429812669754028,0.5429812669754028,TN
433,0,0,0.5334099531173706,0.5334099531173706,TN
434,0,0,0.5143246650695801,0.5143246650695801,TN
435,0,0,0.5457248091697693,0.5457248091697693,TN
436,0,0,0.5361619591712952,0.5361619591712952,TN
437,0,0,0.509302020072937,0.509302020072937,TN
438,0,0,0.5112605094909668,0.5112605094909668,TN
439,0,0,0.5174041390419006,0.5174041390419006,TN
440,0,0,0.5088645219802856,0.5088645219802856,TN
441,0,0,0.5043919086456299,0.5043919086456299,TN
442,0,0,0.5144946575164795,0.5144946575164795,TN
443,0,0,0.5210960507392883,0.5210960507392883,TN
444,0,0,0.5161584615707397,0.5161584615707397,TN
445,0,0,0.512285590171814,0.512285590171814,TN
446,0,0,0.526357889175415,0.526357889175415,TN
447,0,0,0.5273678302764893,0.5273678302764893,TN
448,0,0,0.5225602984428406,0.5225602984428406,TN
449,0,0,0.5312677025794983,0.5312677025794983,TN
450,0,0,0.5387890338897705,0.5387890338897705,TN
451,0,0,0.5360791087150574,0.5360791087150574,TN
452,0,0,0.5333104729652405,0.5333104729652405,TN
453,0,0,0.5280827283859253,0.5280827283859253,TN
454,0,0,0.55696040391922,0.55696040391922,TN
455,0,0,0.5389492511749268,0.5389492511749268,TN
456,0,0,0.5291905403137207,0.5291905403137207,TN
457,0,0,0.5293011665344238,0.5293011665344238,TN
458,0,0,0.5446951389312744,0.5446951389312744,TN
459,0,0,0.5348866581916809,0.5348866581916809,TN
460,0,0,0.5321556925773621,0.5321556925773621,TN
461,0,0,0.5322755575180054,0.5322755575180054,TN
462,0,0,0.5261167287826538,0.5261167287826538,TN
463,0,0,0.533931314945221,0.533931314945221,TN
464,0,0,0.5097655653953552,0.5097655653953552,TN
465,0,0,0.5076015591621399,0.5076015591621399,TN
466,0,0,0.5239751935005188,0.5239751935005188,TN
467,0,0,0.5076496005058289,0.5076496005058289,TN
468,0,0,0.5083363652229309,0.5083363652229309,TN
469,0,0,0.4990515112876892,0.4990515112876892,TN
470,0,0,0.5003278851509094,0.5003278851509094,TN
471,0,0,0.4970315098762512,0.4970315098762512,TN
472,0,0,0.49453476071357727,0.49453476071357727,TN
473,0,0,0.5685393214225769,0.5685393214225769,TN
474,0,1,0.6331923604011536,0.6331923604011536,FP
475,0,0,0.5617206692695618,0.5617206692695618,TN
476,0,0,0.5408313274383545,0.5408313274383545,TN
477,0,0,0.5608786940574646,0.5608786940574646,TN
478,0,0,0.5314916372299194,0.5314916372299194,TN
479,0,0,0.5679493546485901,0.5679493546485901,TN
480,0,0,0.5652817487716675,0.5652817487716675,TN
481,0,0,0.5622093677520752,0.5622093677520752,TN
482,0,0,0.5653173923492432,0.5653173923492432,TN
483,0,0,0.5470700860023499,0.5470700860023499,TN
484,0,0,0.5646172165870667,0.5646172165870667,TN
485,0,0,0.5844042897224426,0.5844042897224426,TN
486,0,0,0.5844718217849731,0.5844718217849731,TN
487,0,0,0.5976047515869141,0.5976047515869141,TN
488,0,0,0.5954756140708923,0.5954756140708923,TN
489,0,0,0.5719820857048035,0.5719820857048035,TN
490,0,0,0.5989071726799011,0.5989071726799011,TN
491,0,0,0.5871994495391846,0.5871994495391846,TN
492,0,0,0.591881513595581,0.591881513595581,TN
493,0,0,0.5630688071250916,0.5630688071250916,TN
494,0,0,0.5614864230155945,0.5614864230155945,TN
495,0,0,0.5641099810600281,0.5641099810600281,TN
496,0,0,0.5772072672843933,0.5772072672843933,TN
497,0,0,0.552915632724762,0.552915632724762,TN
498,0,0,0.594010591506958,0.594010591506958,TN
499,0,0,0.6035757064819336,0.6035757064819336,TN
500,0,0,0.5548422932624817,0.5548422932624817,TN
501,0,0,0.5693227648735046,0.5693227648735046,TN
502,0,0,0.5920815467834473,0.5920815467834473,TN
503,0,0,0.5718831419944763,0.5718831419944763,TN
504,0,0,0.5987149477005005,0.5987149477005005,TN
505,0,0,0.5917244553565979,0.5917244553565979,TN
506,0,0,0.5950689911842346,0.5950689911842346,TN
507,0,1,0.613866925239563,0.613866925239563,FP
508,0,0,0.6003015041351318,0.6003015041351318,TN
509,0,0,0.5997298955917358,0.5997298955917358,TN
510,0,0,0.6081623435020447,0.6081623435020447,TN
511,0,1,0.6368578672409058,0.6368578672409058,FP
512,0,0,0.5731271505355835,0.5731271505355835,TN
513,0,1,0.6158550977706909,0.6158550977706909,FP
514,0,0,0.5732726454734802,0.5732726454734802,TN
515,0,0,0.569500207901001,0.569500207901001,TN
516,0,0,0.5855903029441833,0.5855903029441833,TN
517,0,0,0.5839998126029968,0.5839998126029968,TN
518,0,0,0.5536763668060303,0.5536763668060303,TN
