entity_id,timestamp,actual_anomaly,anomaly_type,predicted_anomaly,error,threshold,drift,latency_ms
pump_1,1773942088852,False,normal,False,0.9881447553634644,1.0,True,23
sensor_1,1773942089353,True,drift,True,1.4611196517944336,1.0,False,32
engine_1,1773942089854,False,normal,False,0.9923408627510071,1.0,True,24
engine_2,1773942090354,True,drift,True,1.2423068284988403,1.0,False,33
turbine_1,1773942151165,True,drift,True,1.3153533935546875,1.0,True,82
pump_1,1773942151665,False,normal,False,0.9697607159614563,1.0,True,19
sensor_1,1773942152166,True,drift,True,1.7446080446243286,1.0,True,19
engine_1,1773942152667,False,normal,False,0.956519365310669,1.0,True,49
engine_2,1773942153167,True,drift,True,1.3034535646438599,1.0,False,34
turbine_1,1773942213947,True,drift,True,1.2925201654434204,1.0,True,66
pump_1,1773942214448,True,drift,True,1.014841079711914,1.0,True,35
sensor_1,1773942214949,True,drift,True,1.4541267156600952,1.0,True,37
engine_1,1773942215450,False,normal,False,0.9574479460716248,1.0,True,53
engine_2,1773942215951,True,drift,True,1.4202775955200195,1.0,True,22
turbine_1,1773942276825,True,drift,True,1.0385338068008423,1.0,True,73
pump_1,1773942277326,True,drift,True,1.1660934686660767,1.0,False,34
sensor_1,1773942277828,False,normal,True,1.1252360343933105,1.0,True,35
engine_1,1773942278329,False,normal,True,1.1663981676101685,1.0,True,45
engine_2,1773942278830,True,drift,True,1.5509698390960693,1.0,True,33
turbine_1,1773942339644,True,spike,True,1.413991093635559,1.0,True,64
pump_1,1773942340145,True,drift,True,1.1898120641708374,1.0,True,29
sensor_1,1773942340647,True,drift,True,1.5467628240585327,1.0,True,24
engine_1,1773942341148,False,normal,True,1.1951557397842407,1.0,True,28
engine_2,1773942341650,False,normal,True,1.319535493850708,1.0,True,37
turbine_1,1773942402489,False,normal,True,1.4374994039535522,1.0,True,52
pump_1,1773942402991,True,drift,True,1.042952060699463,1.0,True,39
sensor_1,1773942403491,True,drift,True,1.6138253211975098,1.0,True,33
engine_1,1773942403992,True,drift,True,1.0332274436950684,1.0,True,49
engine_2,1773942404493,False,normal,True,1.1426466703414917,1.0,True,33
turbine_1,1773942465244,False,normal,False,0.9818674325942993,1.0,True,69
pump_1,1773942465746,False,normal,True,1.4147497415542603,1.0,True,39
sensor_1,1773942466247,True,drift,True,1.458143949508667,1.0,True,35
engine_1,1773942466748,True,drift,True,1.1623839139938354,1.0,True,30
engine_2,1773942467248,False,normal,True,1.1453382968902588,1.0,True,18
turbine_1,1773942528022,False,normal,True,1.008150577545166,1.0,True,94
pump_1,1773942528576,True,drift,True,1.414841651916504,1.0,True,56
sensor_1,1773942529077,True,drift,True,1.5229893922805786,1.0,True,28
engine_1,1773942529578,True,drift,True,1.1997456550598145,1.0,True,38
engine_2,1773942530080,False,normal,True,1.0808589458465576,1.0,False,33
turbine_1,1773942590823,False,normal,True,1.018096923828125,1.0,True,55
pump_1,1773942591324,True,drift,True,1.039649486541748,1.0,True,32
sensor_1,1773942591826,False,normal,True,1.2612682580947876,1.0,True,36
engine_1,1773942592327,True,drift,True,1.3069947957992554,1.0,True,37
engine_2,1773942592828,True,drift,True,1.0648056268692017,1.0,False,21
turbine_1,1773942653588,False,normal,True,1.1333087682724,1.0,True,69
pump_1,1773942654089,True,drift,True,1.4273087978363037,1.0,False,36
sensor_1,1773942654591,False,normal,True,1.0312473773956299,1.0,True,28
engine_1,1773942655091,True,drift,True,1.491663932800293,1.0,False,53
engine_2,1773942655592,True,drift,True,1.5618897676467896,1.0,True,35
turbine_1,1773942716348,True,drift,True,1.3580877780914307,1.0,True,96
pump_1,1773942716849,True,drift,True,1.574975609779358,1.0,True,30
sensor_1,1773942717350,False,normal,True,1.5056003332138062,1.0,True,38
engine_1,1773942717851,True,drift,True,1.2400925159454346,1.0,True,61
engine_2,1773942718351,True,drift,True,1.506935477256775,1.0,True,74
turbine_1,1773942779117,True,drift,True,1.3298382759094238,1.0,False,136
pump_1,1773942779618,True,drift,True,1.3632214069366455,1.0,True,18
sensor_1,1773942780119,False,normal,True,1.5560284852981567,1.0,False,52
engine_1,1773942780620,True,drift,True,1.0641884803771973,1.0,True,60
engine_2,1773942781121,True,drift,False,0.9823017120361328,1.0,False,36
turbine_1,1773942841877,True,drift,True,1.403759479522705,1.0,False,82
pump_1,1773942842378,False,normal,True,1.2353568077087402,1.0,True,43
sensor_1,1773942842878,False,normal,True,1.1458266973495483,1.0,True,35
engine_1,1773942843379,True,drift,True,1.1989613771438599,1.0,True,100
engine_2,1773942843880,True,drift,True,1.008610725402832,1.0,True,30
turbine_1,1773942905037,True,drift,True,1.3767176866531372,1.0,True,70
pump_1,1773942905537,False,normal,True,1.1600512266159058,1.0,True,143
sensor_1,1773942906037,False,normal,True,1.3268492221832275,1.0,True,31
engine_1,1773942906537,True,drift,True,1.3906382322311401,1.0,True,58
engine_2,1773942907039,False,normal,True,1.4509027004241943,1.0,True,36
turbine_1,1773942967783,True,drift,True,1.5507616996765137,1.0,True,64
pump_1,1773942968284,True,drift,True,1.1285518407821655,1.0,True,29
sensor_1,1773942968784,True,drift,True,1.382240653038025,1.0,True,38
engine_1,1773942969284,True,drift,True,1.2344486713409424,1.0,True,33
engine_2,1773942969784,False,normal,True,1.3674354553222656,1.0,True,35
turbine_1,1773943172435,True,drift,True,1.1908658742904663,1.0,False,82
pump_1,1773943172936,True,spike,True,1.786622166633606,1.0,True,45
sensor_1,1773943173437,False,normal,True,1.780064344406128,1.0,False,16
engine_1,1773943173937,True,drift,True,1.2374207973480225,1.0,True,55
engine_2,1773943174437,True,drift,True,1.0896612405776978,1.0,True,42
turbine_1,1773943235248,True,drift,True,1.018468976020813,1.0,False,97
pump_1,1773943235750,False,normal,True,1.693527102470398,1.0,True,14
sensor_1,1773943236250,False,normal,True,1.7355749607086182,1.0,True,29
engine_1,1773943236752,True,drift,True,1.3145805597305298,1.0,True,40
engine_2,1773943237252,True,drift,True,1.2275075912475586,1.0,True,67
turbine_1,1773943298023,True,drift,False,0.9667159914970398,1.0,False,86
pump_1,1773943298524,False,normal,True,1.5380423069000244,1.0,True,34
sensor_1,1773943299025,True,drift,True,1.1635688543319702,1.0,True,36
engine_1,1773943299526,True,drift,True,1.2422783374786377,1.0,True,30
engine_2,1773943300027,True,drift,True,1.299932599067688,1.0,False,30
turbine_1,1773943360850,False,normal,True,1.208287000656128,1.0,True,132
pump_1,1773943361351,False,normal,True,1.6436687707901,1.0,True,57
sensor_1,1773943361852,True,drift,True,1.1784124374389648,1.0,True,43
engine_1,1773943362353,False,normal,True,1.1976869106292725,1.0,True,55
engine_2,1773943362854,True,drift,True,1.3614228963851929,1.0,True,33
turbine_1,1773943423704,False,normal,True,1.2175627946853638,1.0,True,723
pump_1,1773943424204,False,normal,True,1.2866146564483643,1.0,True,225
sensor_1,1773943424705,True,drift,True,1.205681562423706,1.0,False,35
engine_1,1773943425205,False,normal,True,1.2308448553085327,1.0,True,23
engine_2,1773943425706,False,normal,True,1.2496510744094849,1.0,False,48
turbine_1,1773943486462,False,normal,True,1.1209923028945923,1.0,False,41
pump_1,1773943486963,True,drift,True,1.1249322891235352,1.0,True,12
sensor_1,1773943487464,True,drift,True,1.4457989931106567,1.0,False,14
engine_1,1773943487965,False,normal,True,1.1066603660583496,1.0,True,108
engine_2,1773943488465,False,normal,False,0.9515759348869324,1.0,True,20
turbine_1,1773943549189,False,normal,True,1.1026440858840942,1.0,False,74
pump_1,1773943549690,True,drift,True,1.3824570178985596,1.0,True,42
sensor_1,1773943550191,True,drift,True,1.6992466449737549,1.0,False,40
engine_1,1773943550692,False,normal,True,1.0674965381622314,1.0,False,55
engine_2,1773943551193,True,drift,False,0.9817023277282715,1.0,True,34
