split,engine_id,cycle,label,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,logvar_0,logvar_1,logvar_2,logvar_3,logvar_4,logvar_5,logvar_6,logvar_7,logvar_8,logvar_9,logvar_10,logvar_11,logvar_12,logvar_13,logvar_14,logvar_15,logvar_16,logvar_17,logvar_18,logvar_19,logvar_20,logvar_21,logvar_22,logvar_23,logvar_24,logvar_25,logvar_26,logvar_27,logvar_28,logvar_29,logvar_30,logvar_31,logvar_32,logvar_33,logvar_34,logvar_35,logvar_36,logvar_37,logvar_38,logvar_39,logvar_40,logvar_41,logvar_42,logvar_43,logvar_44,logvar_45,logvar_46,logvar_47,logvar_48,logvar_49,logvar_50,logvar_51,logvar_52,logvar_53,logvar_54,logvar_55,logvar_56,logvar_57,logvar_58,logvar_59,logvar_60,logvar_61,logvar_62,logvar_63,attention_mean
train,1,132,normal,-0.021757621,-0.06322613,0.10610725,0.075097404,-0.008493602,0.0787077,0.23714444,0.07300004,-0.13190292,-0.032498755,0.037537012,0.067357294,0.18466637,-0.2349427,-0.106418066,0.05640051,-0.08696564,0.0025920402,0.06485832,-0.10889187,0.0031951964,0.07276519,0.046397783,-0.06974931,0.051260464,-0.033353396,0.13379148,-0.023212068,-0.19268195,-0.23988178,-0.06436546,0.24461663,-0.033657007,0.04576818,-0.1337333,0.02428089,-0.066064134,0.035104573,0.1336969,-0.14446479,0.15943953,0.068652205,0.115076,-0.10304684,-0.22503087,0.035636336,-0.19754212,0.0011132881,-0.13153358,-0.010703828,0.0034150332,-0.09449508,0.1613812,-0.1497491,-0.045380086,0.070666276,0.023962323,0.00054400414,0.078132376,-0.16417089,0.1597905,-0.011229493,-0.14446539,0.029685201,-0.09997924,-0.1440207,-0.085812524,-0.18619731,-0.23523286,-0.28691724,-0.11733193,0.002145046,-0.047578488,0.3197127,0.037023745,-0.17185763,0.08021297,0.092852786,0.08945656,0.13584566,0.03018644,-0.016993482,-0.080320135,-0.008259378,-0.007731056,0.17120045,-0.10368443,0.11776955,0.021093547,0.10865442,-0.014126614,-0.012601517,0.068872124,-0.0150402915,0.042541534,0.14787187,-0.07279231,0.017469583,0.07504517,0.011330597,-0.15103991,-0.0291196,-0.06668089,0.07213364,0.020460404,0.14686206,-0.09201798,0.08646106,0.030034464,0.14731267,0.08043142,0.10434153,0.06352351,0.051145203,0.14628509,-0.12917325,0.18881585,0.025466394,0.20131719,-0.0018767715,-0.1215854,-0.04070971,0.037628964,-0.20488739,-0.12607199,0.10971417,-0.0962201,-0.09529077,0.019999998
train,1,133,normal,-0.021771975,-0.06322242,0.106095314,0.07510965,-0.008540027,0.078697816,0.2371332,0.0730029,-0.13186298,-0.03249196,0.037529092,0.06732697,0.18462473,-0.23494238,-0.1063974,0.056400172,-0.08697579,0.0026271846,0.06482289,-0.108850665,0.0031673424,0.07279289,0.046395022,-0.06973392,0.05124895,-0.03334842,0.13381386,-0.023219593,-0.19266829,-0.23989913,-0.064337716,0.24463463,-0.033646844,0.045765337,-0.13372704,0.024284262,-0.06605144,0.035099916,0.13366127,-0.14444152,0.15947506,0.068658985,0.11512245,-0.10305235,-0.22502626,0.035639063,-0.19751398,0.001103323,-0.13149801,-0.010706268,0.0034455694,-0.09450994,0.16139661,-0.14978302,-0.045414962,0.07066528,0.023961607,0.0005493462,0.07813729,-0.16414502,0.15978815,-0.011194039,-0.14443168,0.02965398,-0.099932164,-0.14401254,-0.08578828,-0.18625192,-0.23527753,-0.2869501,-0.11736504,0.002152383,-0.047627293,0.31967536,0.037044533,-0.17186317,0.080285914,0.09284364,0.08949775,0.13579977,0.030162055,-0.016960481,-0.08031611,-0.008275034,-0.0077443775,0.17123923,-0.10365697,0.11776229,0.021132577,0.10864389,-0.014102232,-0.012594856,0.06886043,-0.015019728,0.042531945,0.1478441,-0.07281023,0.017495107,0.07508522,0.011298038,-0.1510684,-0.02912917,-0.066636585,0.07215714,0.02046403,0.14683974,-0.09198813,0.08646756,0.030000491,0.14727099,0.08042199,0.10433873,0.06354859,0.051137157,0.14634553,-0.12917556,0.18878251,0.025462572,0.20130134,-0.0018749721,-0.12158006,-0.040657643,0.03762057,-0.20490348,-0.12603512,0.10971799,-0.09624587,-0.095355704,0.02
train,1,134,normal,-0.021731965,-0.06323952,0.10616119,0.07508422,-0.008348025,0.078732334,0.2371921,0.07299394,-0.13201663,-0.0325436,0.037538815,0.06746904,0.18478896,-0.23496279,-0.1064698,0.056401297,-0.086957954,0.0024909843,0.06497367,-0.108984716,0.0032806061,0.07266975,0.04641035,-0.069835275,0.051277034,-0.03336262,0.13369647,-0.023215316,-0.19272941,-0.2398254,-0.06445494,0.24453706,-0.033709288,0.045773305,-0.13373849,0.024302512,-0.06610139,0.03506291,0.13381615,-0.14455074,0.15934128,0.06864293,0.1149389,-0.10301255,-0.22508162,0.035674997,-0.19765466,0.0011250153,-0.13163917,-0.010728567,0.0033178143,-0.09444649,0.16135238,-0.14964065,-0.04525745,0.07067501,0.023918677,0.0005452633,0.07813883,-0.16426733,0.15978026,-0.011334546,-0.14456442,0.029754674,-0.10012929,-0.14407471,-0.085862085,-0.18603818,-0.23509842,-0.28681186,-0.117226295,0.002100504,-0.04743188,0.3198483,0.036971927,-0.1718453,0.080014735,0.09289791,0.08936025,0.13598402,0.030265175,-0.017103741,-0.08034709,-0.008186142,-0.0076817907,0.17108145,-0.103766896,0.11777579,0.020955421,0.10866828,-0.014187012,-0.012630627,0.06890171,-0.015101202,0.042572685,0.14795949,-0.07272057,0.017401673,0.0749262,0.011441372,-0.1509575,-0.029081326,-0.06682302,0.072068095,0.02046188,0.14694625,-0.09211835,0.0863965,0.030139893,0.14745468,0.08049032,0.10434047,0.06345038,0.05117797,0.146103,-0.1291603,0.18891354,0.02545134,0.20137379,-0.0018920675,-0.12158145,-0.040853407,0.037650157,-0.20484197,-0.12618789,0.10970828,-0.096185565,-0.09511548,0.02
train,4,50,normal,-0.021788578,-0.06321016,0.1060548,0.07512104,-0.008635625,0.078682594,0.23709574,0.073007785,-0.13178691,-0.032462902,0.037531327,0.067254014,0.18454413,-0.23492676,-0.10636776,0.05640384,-0.086981036,0.002694171,0.06474334,-0.10879077,0.003105536,0.07285571,0.04639123,-0.06967162,0.05124046,-0.033341885,0.13387626,-0.02321402,-0.19263777,-0.2399377,-0.06427826,0.2446931,-0.033611648,0.045763854,-0.13372597,0.024267148,-0.06602256,0.0351333,0.13357821,-0.14438367,0.1595406,0.06866302,0.1152108,-0.103072435,-0.22499043,0.03561008,-0.19743687,0.0010960139,-0.13142802,-0.0106844725,0.0035039522,-0.09453963,0.16140792,-0.14985827,-0.04549773,0.07066007,0.023989912,0.000549607,0.07813256,-0.16407657,0.15979832,-0.011124581,-0.14436394,0.029607829,-0.099830896,-0.14397481,-0.08575842,-0.18635681,-0.23536941,-0.28702268,-0.117433555,0.002184998,-0.047724366,0.31958246,0.037081137,-0.17186722,0.08041468,0.09281086,0.08955871,0.13570899,0.030109413,-0.016885886,-0.080298305,-0.0083185965,-0.00778101,0.17131892,-0.10360225,0.117758796,0.02122606,0.10863717,-0.014060505,-0.012576044,0.068838604,-0.014979657,0.04250863,0.1477814,-0.072858855,0.017542902,0.075163335,0.01122503,-0.15112233,-0.029153474,-0.06654191,0.07220349,0.020463232,0.1467815,-0.091919445,0.08650972,0.029929362,0.14717641,0.08038076,0.10434121,0.063597694,0.051109925,0.14647046,-0.12918414,0.18871386,0.025475174,0.20125979,-0.0018678084,-0.12158374,-0.04055686,0.037609376,-0.2049337,-0.12595859,0.109715305,-0.09626465,-0.09547077,0.02
train,4,51,normal,-0.021774147,-0.06321879,0.10608953,0.075114086,-0.008545637,0.07869763,0.23712674,0.073003635,-0.13185655,-0.032492533,0.037530657,0.06732366,0.18461984,-0.2349413,-0.10639878,0.05640389,-0.08697777,0.0026325975,0.06481524,-0.10884557,0.0031586066,0.072795846,0.04639868,-0.069727704,0.05124915,-0.033347614,0.13381535,-0.023217991,-0.19266695,-0.23990351,-0.06433378,0.24464217,-0.033645548,0.045766644,-0.1337282,0.024282675,-0.06604583,0.035103455,0.1336529,-0.1444385,0.1594805,0.068658106,0.11512719,-0.10305067,-0.22502422,0.03563744,-0.19750878,0.0011023879,-0.13149321,-0.010702686,0.0034441873,-0.09450978,0.16139239,-0.14979035,-0.045421638,0.070665315,0.023959693,0.00055117905,0.07813841,-0.16413778,0.15979025,-0.011188984,-0.14442503,0.02964853,-0.09992391,-0.14401078,-0.08578657,-0.1862596,-0.23528707,-0.28695753,-0.11736873,0.002155995,-0.047634352,0.3196679,0.03704952,-0.17186022,0.08029391,0.09284078,0.08950214,0.13579428,0.03015811,-0.016953995,-0.0803162,-0.008271662,-0.0077494374,0.17124578,-0.103653826,0.11776151,0.021139272,0.10864419,-0.014096856,-0.0125942305,0.06885723,-0.015017575,0.04252819,0.14783627,-0.07281406,0.017500754,0.075090066,0.011293657,-0.15107222,-0.029129434,-0.06663004,0.07216261,0.020464584,0.14683476,-0.09198241,0.08646687,0.029994894,0.147265,0.08041958,0.10433973,0.06355296,0.051131368,0.1463579,-0.12917523,0.18877429,0.025463335,0.20129615,-0.0018775836,-0.12157991,-0.040645115,0.037621997,-0.20490628,-0.12603082,0.10971286,-0.09624742,-0.09536453,0.02
train,4,52,normal,-0.021755878,-0.063226745,0.10611957,0.0751016,-0.008458279,0.07871332,0.23715597,0.072998814,-0.13192688,-0.03251539,0.037534315,0.06738753,0.18469575,-0.23495188,-0.106430866,0.056403898,-0.08696889,0.00257135,0.06488489,-0.10890689,0.0032118931,0.07274047,0.04640443,-0.06977442,0.051260654,-0.03335487,0.13376173,-0.023215853,-0.19269355,-0.23987043,-0.064388,0.24459708,-0.033674046,0.045769628,-0.13373321,0.02429114,-0.06606999,0.035087008,0.13372505,-0.14448845,0.15941927,0.06865099,0.11504494,-0.10303365,-0.22504926,0.035653487,-0.19757317,0.0011134632,-0.13155708,-0.01071352,0.0033879466,-0.09448177,0.16137388,-0.14972481,-0.045349255,0.07066888,0.023941133,0.0005487278,0.07813907,-0.16419455,0.15978551,-0.011252586,-0.14448628,0.029695006,-0.10001372,-0.14403974,-0.08581945,-0.18616194,-0.23520395,-0.2868943,-0.11730681,0.002131631,-0.047544982,0.31974766,0.037015654,-0.1718532,0.08016953,0.09286716,0.08943925,0.13587752,0.030205324,-0.017017977,-0.08033019,-0.008232718,-0.0077206483,0.17117396,-0.1037041,0.117768034,0.021059383,0.10865497,-0.014135379,-0.012610897,0.06887688,-0.015054502,0.042547323,0.14789057,-0.072773755,0.01745658,0.0750176,0.011357442,-0.15102261,-0.029108334,-0.06671503,0.0721211,0.020462155,0.14688411,-0.09204232,0.08643503,0.030059464,0.14734818,0.08045096,0.10434126,0.063507736,0.051151484,0.14624682,-0.12916768,0.18883552,0.025457863,0.20133111,-0.0018835403,-0.121580005,-0.04073501,0.037635103,-0.20487824,-0.12610056,0.10970907,-0.09621979,-0.0952553,0.020000003
train,4,53,normal,-0.021756366,-0.06322844,0.10612665,0.07510322,-0.008445106,0.078714296,0.23716387,0.072998144,-0.1319358,-0.032521635,0.03753001,0.06739921,0.18470618,-0.23495686,-0.10643264,0.05640309,-0.086971365,0.0025642086,0.06489675,-0.10891043,0.0032205917,0.0727315,0.04640512,-0.069788024,0.051258557,-0.033355005,0.13374963,-0.023220003,-0.1926977,-0.2398651,-0.06439692,0.24458581,-0.033681758,0.045769308,-0.13373137,0.024297923,-0.06607423,0.035075385,0.13373807,-0.14449787,0.15941218,0.068652354,0.11503492,-0.10302925,-0.22505876,0.035663657,-0.19758649,0.0011123568,-0.13156514,-0.010720821,0.0033806786,-0.09447786,0.16137542,-0.14971438,-0.045335717,0.07066973,0.023931693,0.00055129826,0.078142494,-0.16420576,0.15978143,-0.011261135,-0.14449492,0.02969784,-0.100027576,-0.14404926,-0.085819796,-0.18614897,-0.23519114,-0.2868837,-0.11729813,0.0021242881,-0.047532804,0.31976306,0.03701229,-0.1718534,0.08015524,0.092874594,0.089434884,0.13588849,0.03021308,-0.017028058,-0.080334686,-0.00822441,-0.0077150436,0.17116319,-0.103710465,0.11776634,0.021045208,0.10865329,-0.014138393,-0.012615167,0.06887922,-0.015058953,0.04255086,0.14790016,-0.07276526,0.017450908,0.07500765,0.011367433,-0.15101692,-0.02910437,-0.06672824,0.07211595,0.020462736,0.14689428,-0.09205235,0.08642358,0.030069279,0.14736208,0.08046073,0.10433981,0.063501745,0.051156856,0.14623103,-0.12916511,0.18884465,0.025452428,0.20133859,-0.0018848628,-0.121576175,-0.040745758,0.037635878,-0.2048746,-0.12611091,0.109710045,-0.09622294,-0.09524359,0.02
train,4,54,normal,-0.021710493,-0.06324579,0.106192484,0.07507216,-0.008244202,0.07875134,0.23722228,0.07298852,-0.13209857,-0.032571055,0.03754476,0.06754514,0.18487895,-0.23497397,-0.10651115,0.056404836,-0.08694854,0.002420077,0.065053344,-0.10905754,0.003338769,0.07260401,0.04642121,-0.069886535,0.05129221,-0.033370867,0.13363191,-0.023210175,-0.1927611,-0.23978776,-0.06451893,0.24448836,-0.03374295,0.045778036,-0.13374606,0.02431098,-0.06612624,0.03504723,0.1338979,-0.14460939,0.15927005,0.068633385,0.11484072,-0.10299044,-0.22511016,0.03569256,-0.19772874,0.0011383928,-0.13171361,-0.010737605,0.0032466874,-0.0944111,0.16132472,-0.14956662,-0.04517345,0.07067948,0.023895528,0.00054404885,0.07813945,-0.16433024,0.15977699,-0.011409547,-0.14463502,0.029808749,-0.1002332,-0.14410858,-0.085902594,-0.1859228,-0.23500285,-0.2867396,-0.1171527,0.0020744584,-0.04732696,0.3199402,0.03693422,-0.17183334,0.07986624,0.092927516,0.08928447,0.13608208,0.03032044,-0.017177079,-0.080364205,-0.00813564,-0.007651318,0.17099744,-0.10382546,0.117783435,0.020862639,0.108682826,-0.0142298415,-0.012651116,0.06892315,-0.01514508,0.042592447,0.1480199,-0.07267368,0.017351853,0.0748404,0.011516243,-0.15089938,-0.029055733,-0.06692225,0.072022475,0.02045859,0.1470027,-0.09218685,0.086357415,0.030214924,0.14755231,0.080526635,0.10434367,0.06339796,0.051197484,0.14597653,-0.12915066,0.18898252,0.025446367,0.20141247,-0.0019013546,-0.12158118,-0.040953584,0.03766803,-0.20480895,-0.1262702,0.109697625,-0.09615071,-0.094986945,0.020000003
train,4,55,normal,-0.02174588,-0.06322895,0.106126174,0.075092174,-0.0084287,0.07871942,0.23716319,0.07299679,-0.131953,-0.032517307,0.03753951,0.067405656,0.18472244,-0.23495069,-0.10644422,0.05640352,-0.08696132,0.002548905,0.064907506,-0.10893535,0.0032299794,0.072724134,0.046405558,-0.06978239,0.05126884,-0.03335803,0.13374907,-0.023209684,-0.19270177,-0.23985893,-0.064405635,0.24458638,-0.03367941,0.045771703,-0.13373774,0.0242875,-0.06607884,0.03509297,0.13374788,-0.1445021,0.15939604,0.06864665,0.11501546,-0.10303165,-0.22505005,0.035649393,-0.19758913,0.0011208132,-0.13157952,-0.0107102655,0.003369473,-0.09447259,0.16136357,-0.14970377,-0.045327306,0.07066889,0.023944769,0.00054481626,0.07813426,-0.1642097,0.15978795,-0.011275716,-0.14450848,0.029716894,-0.10004327,-0.14404362,-0.085836485,-0.18612611,-0.23517418,-0.28687286,-0.11728644,0.0021282954,-0.047513932,0.31977028,0.037001576,-0.17184927,0.080120996,0.09287219,0.089410804,0.13590625,0.03022094,-0.01703831,-0.08033187,-0.008225272,-0.00771287,0.17114842,-0.10372073,0.11777344,0.02103572,0.10866277,-0.014151372,-0.012615204,0.06888493,-0.015067123,0.042553633,0.14790899,-0.07276289,0.01743934,0.07499139,0.011377074,-0.1510045,-0.029103018,-0.06674294,0.0721061,0.020458382,0.1468977,-0.09206048,0.086433776,0.030080955,0.14737363,0.08045559,0.10434312,0.06349135,0.05115676,0.14620797,-0.12916614,0.18885773,0.025461812,0.20134115,-0.0018835664,-0.12158406,-0.04076917,0.03764045,-0.20486745,-0.12612364,0.109706566,-0.09620009,-0.09521239,0.02
train,4,56,normal,-0.021766443,-0.06321985,0.10609245,0.07510604,-0.008526735,0.07870194,0.23713076,0.07300201,-0.13187419,-0.032491706,0.037535522,0.067333825,0.18463773,-0.23493922,-0.106408335,0.05640365,-0.08697117,0.0026177969,0.064829454,-0.108866684,0.003170427,0.0727864,0.046398908,-0.06972978,0.0512557,-0.03335022,0.133809,-0.023211755,-0.19267143,-0.23989639,-0.06434505,0.24463713,-0.03364741,0.045768168,-0.13373232,0.024277903,-0.066051885,0.035111874,0.13366726,-0.14444622,0.15946458,0.068654455,0.11510809,-0.10305093,-0.22502182,0.035631202,-0.19751701,0.001108814,-0.13150792,-0.010698224,0.0034327507,-0.09450401,0.16138455,-0.14977714,-0.0454086,0.07066469,0.023965713,0.00054724514,0.07813346,-0.16414621,0.15979296,-0.0112042315,-0.14443994,0.029664792,-0.099942416,-0.14401129,-0.085799426,-0.1862356,-0.23526725,-0.2869439,-0.11735615,0.0021556506,-0.047613945,0.319681,0.03703937,-0.17185727,0.08026008,0.092843086,0.08948133,0.1358128,0.030167915,-0.016965974,-0.08031613,-0.00826906,-0.007745213,0.17122906,-0.10366469,0.1177663,0.021125566,0.108650684,-0.014108062,-0.012596525,0.06886323,-0.015025847,0.042532094,0.1478484,-0.072808355,0.017488431,0.07507256,0.011305042,-0.15106036,-0.029126827,-0.066647686,0.072152466,0.020460688,0.14684242,-0.09199352,0.086469635,0.030008946,0.14728022,0.08042041,0.104341716,0.06354189,0.05113431,0.14633256,-0.12917432,0.18878932,0.02546788,0.2013025,-0.001876507,-0.12158385,-0.04066831,0.037625812,-0.20489913,-0.1260457,0.1097108,-0.096231006,-0.0953349,0.02
train,4,57,normal,-0.021765742,-0.06321859,0.10608606,0.07510343,-0.008538127,0.078700945,0.237126,0.0730019,-0.1318669,-0.03248512,0.037538487,0.067322776,0.18462956,-0.23493564,-0.10640582,0.056403756,-0.08696819,0.0026248433,0.06482011,-0.10886406,0.0031644106,0.072794944,0.046397198,-0.06971833,0.05125659,-0.03335058,0.13381964,-0.023207866,-0.1926668,-0.23990124,-0.06433798,0.24464634,-0.033640616,0.04576785,-0.13373369,0.024271838,-0.066049606,0.035122685,0.13365744,-0.14443794,0.15947044,0.06865352,0.11511806,-0.10305597,-0.22501306,0.035621904,-0.19750544,0.001110997,-0.13150035,-0.010692187,0.00344095,-0.09450821,0.16138469,-0.14978576,-0.045419738,0.07066322,0.023975324,0.00054457784,0.07813012,-0.16413718,0.15979558,-0.011196658,-0.14443317,0.0296633,-0.099930406,-0.14400348,-0.085798755,-0.18624632,-0.23527664,-0.28695258,-0.117364876,0.0021616626,-0.047624275,0.31966847,0.03704155,-0.17185798,0.08027147,0.09283796,0.0894845,0.13580249,0.030161504,-0.01695596,-0.080311954,-0.00827818,-0.0077498984,0.17123824,-0.10365894,0.11776807,0.021138642,0.108652145,-0.014105402,-0.0125933215,0.06886193,-0.015021807,0.042529546,0.1478418,-0.07281612,0.017491808,0.0750812,0.011294864,-0.15106615,-0.029130995,-0.06663609,0.07215619,0.020458572,0.14683431,-0.091985084,0.086480334,0.030001339,0.14726761,0.080412105,0.10434367,0.06354655,0.0511311,0.1463457,-0.1291761,0.18878284,0.025472578,0.20129777,-0.0018736087,-0.12158656,-0.04065967,0.037624776,-0.20490196,-0.12603655,0.10971019,-0.09622753,-0.09534505,0.020000003
train,4,58,normal,-0.021790832,-0.06320953,0.10605271,0.075121194,-0.008642934,0.07868056,0.23709813,0.0730068,-0.13178128,-0.032460123,0.037528213,0.06724808,0.18453898,-0.23492798,-0.10636289,0.056402884,-0.086981855,0.002701478,0.06473929,-0.10878473,0.0031036325,0.07286137,0.04638883,-0.069670156,0.05123683,-0.033341914,0.13387945,-0.023214906,-0.19263336,-0.23994073,-0.06427522,0.24469459,-0.033610217,0.045762222,-0.13372451,0.024268009,-0.06602289,0.03513314,0.13357545,-0.14437991,0.15954576,0.06866479,0.11522052,-0.1030753,-0.22498927,0.03561035,-0.19743268,0.0010964237,-0.13142137,-0.0106859915,0.0035119504,-0.094542935,0.16141306,-0.14986297,-0.045502067,0.070658565,0.023991715,0.0005501956,0.07813286,-0.16407365,0.1597959,-0.0111187585,-0.14435995,0.029604381,-0.09982334,-0.14397493,-0.085753575,-0.18636444,-0.23537353,-0.28702676,-0.11744102,0.0021854201,-0.047731556,0.319578,0.037083197,-0.1718694,0.08042425,0.09281213,0.08956433,0.1357001,0.03010606,-0.016878363,-0.08029726,-0.008323866,-0.0077827917,0.17132443,-0.103597604,0.117758,0.021233182,0.10863535,-0.014055941,-0.012575962,0.06883811,-0.0149761215,0.042507812,0.14778,-0.07286213,0.01754432,0.075169265,0.011217259,-0.15112843,-0.02915619,-0.06653485,0.07220623,0.020461053,0.14677939,-0.09191543,0.08651135,0.029925654,0.14716895,0.08038021,0.10434176,0.06360053,0.051111117,0.14647923,-0.1291834,0.1887113,0.025474094,0.20126057,-0.0018645041,-0.121581316,-0.040549513,0.0376074,-0.20493576,-0.1259527,0.109716445,-0.09626768,-0.09548122,0.02
train,4,59,normal,-0.02174225,-0.06323212,0.10614148,0.07509182,-0.008391954,0.07872497,0.23717746,0.07299539,-0.13198023,-0.032531813,0.03753705,0.06743581,0.18475279,-0.23495874,-0.10645551,0.056404028,-0.086962305,0.0025252197,0.064937085,-0.1089537,0.003251303,0.0726991,0.046409052,-0.06980887,0.05127011,-0.03335975,0.1337212,-0.023213685,-0.19271365,-0.23984504,-0.06442864,0.24456349,-0.033695385,0.0457723,-0.13373739,0.024296913,-0.066088095,0.035075717,0.13377956,-0.14452577,0.15937296,0.06864565,0.11498283,-0.10302095,-0.2250671,0.03566527,-0.19762109,0.0011219345,-0.13160527,-0.010720938,0.0033448972,-0.09446006,0.16135922,-0.1496762,-0.0452948,0.070671625,0.023927707,0.0005472675,0.078138776,-0.16423613,0.15978238,-0.011301156,-0.1445323,0.02973077,-0.100081116,-0.14406146,-0.08584509,-0.18608744,-0.23514074,-0.2868461,-0.117260054,0.0021143262,-0.047477543,0.3198072,0.036990233,-0.17184687,0.08007445,0.092886604,0.08939093,0.1359401,0.030240912,-0.017065749,-0.080340385,-0.008203598,-0.0076994793,0.17111897,-0.103741355,0.11777281,0.020999167,0.10866392,-0.014164049,-0.012623921,0.06889189,-0.015082207,0.04256147,0.14793144,-0.07274316,0.017423296,0.0749621,0.011405274,-0.15098506,-0.029092308,-0.066779114,0.07209027,0.02045963,0.14692101,-0.092087,0.08641138,0.030108035,0.1474107,0.080474615,0.104342066,0.0634732,0.051166043,0.14616323,-0.12916167,0.18888173,0.025454257,0.2013571,-0.0018884055,-0.12157988,-0.040802255,0.0376452,-0.20485675,-0.12615314,0.10970539,-0.09619719,-0.095172234,0.02
train,4,60,normal,-0.02173651,-0.063231915,0.10613984,0.07508575,-0.008384727,0.078727804,0.23717573,0.07299482,-0.13198838,-0.0325287,0.03754322,0.06743783,0.18476039,-0.23495471,-0.106461845,0.056404706,-0.08695645,0.0025177393,0.06494121,-0.10896686,0.0032551698,0.07269645,0.04640938,-0.069803625,0.05127602,-0.033361413,0.13372245,-0.023207113,-0.1927152,-0.23984253,-0.0644323,0.24456573,-0.033693053,0.045773733,-0.13374141,0.02429016,-0.06608983,0.035087414,0.13378304,-0.14452669,0.15936509,0.068642065,0.11497352,-0.10302262,-0.22506078,0.035655797,-0.19762059,0.001126796,-0.13161205,-0.010713839,0.0033394806,-0.09445769,0.16135211,-0.14967197,-0.045292027,0.07067115,0.023936082,0.000543274,0.07813381,-0.16423663,0.15978666,-0.011307731,-0.14453828,0.029740762,-0.10008776,-0.14405689,-0.08585428,-0.18607664,-0.23513323,-0.28684175,-0.11725474,0.0021175179,-0.047468737,0.319809,0.036984958,-0.17184457,0.08005755,0.0928842,0.08937816,0.1359484,0.03024415,-0.017069764,-0.080338165,-0.008204983,-0.0076993415,0.17111254,-0.10374614,0.11777703,0.020996224,0.10866946,-0.014170736,-0.012623481,0.068894506,-0.0150859505,0.042562403,0.14793473,-0.07274308,0.017417913,0.07495462,0.011409111,-0.15097897,-0.02909201,-0.06678539,0.07208567,0.020457137,0.1469214,-0.09209007,0.08641842,0.030113194,0.1474151,0.08047024,0.10434435,0.06346824,0.051164977,0.14615306,-0.12916261,0.1888873,0.025460273,0.2013573,-0.0018876232,-0.12158481,-0.04081319,0.037647653,-0.20485339,-0.12615873,0.109703,-0.09618392,-0.09515681,0.02
train,4,61,normal,-0.021780338,-0.06321276,0.10606696,0.075114645,-0.008596301,0.07868988,0.23710743,0.07300568,-0.13181864,-0.032472447,0.037533958,0.067282215,0.184578,-0.23493016,-0.106383495,0.056404278,-0.086976744,0.002666697,0.06477356,-0.10881931,0.0031279735,0.0728312,0.046394166,-0.069690526,0.051247038,-0.03334485,0.13385242,-0.023211733,-0.19264945,-0.23992318,-0.064301945,0.2446745,-0.033623785,0.045765847,-0.13372919,0.024269264,-0.06603281,0.035128508,0.13361007,-0.14440578,0.15951276,0.06865926,0.1151738,-0.10306519,-0.22499962,0.035615843,-0.1974648,0.0011016168,-0.13145706,-0.01068784,0.003477659,-0.09452634,0.16139823,-0.1498299,-0.045466647,0.07066154,0.023982745,0.00054836273,0.078131884,-0.16410023,0.15979716,-0.011153564,-0.14439103,0.029629387,-0.099870324,-0.14398709,-0.08577433,-0.18631253,-0.23533267,-0.28699467,-0.11740591,0.0021760317,-0.047684424,0.31961685,0.0370659,-0.17186266,0.0803572,0.092821896,0.0895295,0.1357463,0.03013008,-0.016913485,-0.08030394,-0.008301105,-0.007768831,0.17128643,-0.10362487,0.11776194,0.02119061,0.10864329,-0.014077555,-0.0125833675,0.06884791,-0.014996558,0.042516574,0.14780506,-0.07284145,0.017522959,0.07512983,0.011253037,-0.15109992,-0.029143952,-0.066579744,0.072185084,0.020461354,0.1468027,-0.09194565,0.086496636,0.029958107,0.14721315,0.08039416,0.10434172,0.06357705,0.051117674,0.14642113,-0.12918043,0.18874094,0.025473591,0.20127474,-0.0018711165,-0.12158428,-0.04059665,0.03761572,-0.20492125,-0.12599014,0.109712586,-0.09624987,-0.09542091,0.02
